"en_ar_DEEP"	"VerConf"
"ومن غير الممكن أيضا أن ننكر أن أرمينيا، باعتبارها قوة احتلال، تتحمل المسؤولية المباشرة عن ارتكاب هذه الجرائم."	1
"يطلب إلى الأمين العام أن يضمن حصول موظفي الأمم المتحدة المشاركين في أنشطة صنع السلام وحفظ السلام وبناء السلام على التدريب المناسب في مجال القانون الإنساني الدولي وقانون حقوق الإنسان وقانون اللاجئين، بما في ذلك الأحكام المتعلقة بالأطفال والجنسين، ومهارات التفاوض والاتصال، والوعي الثقافي والتنسيق المدني العسكري، ويحث الدول والمنظمات الدولية والإقليمية ذات الصلة على ضمان إدراج التدريب المناسب في برامجها للموظفين المشاركين في أنشطة مماثلة."	0
"ويعتقد أن المدفوعات الناتجة عن الإفراج عن السفن والبضائع وأطقمها المحتجزة قد تستخدم لتمويل الجماعات أو الأنشطة الإرهابية."	1
"ويكتسب دور المنظمات الإقليمية أهمية خاصة من هذا المنطلق."	0
"وأعرب المجلس أيضا عن قلقه الشديد إزاء التقارير التي تحدثت عن تصريحات وشعارات تهديدية ضد موظفي الأمم المتحدة والموظفين الدوليين خلال المظاهرات الأخيرة في أبيدجان."	1
"ويدين المجلس جميع الهجمات التي تشنها الجماعات المسلحة المحلية والأجنبية والتي تهدد السكان وكذلك السلام والاستقرار في جمهورية أفريقيا الوسطى والمنطقة دون الإقليمية، بما في ذلك الهجمات التي شنتها منظمة الوطنيين من أجل العدالة والسلام في 19 تموز/يوليه و24 تشرين الثاني/نوفمبر على بيراو. ."	1
"\"ويعرب مجلس الأمن عن بالغ قلقه إزاء العواقب المترتبة على أزمة اللاجئين الناجمة عن الصراع في سوريا، والتي لها أثر مزعزع للاستقرار في المنطقة برمتها."	1
"بدأت في 27 تشرين الثاني/نوفمبر 2003. وبدأت من جديد في 19 أيلول/سبتمبر 2005."	0
"وتشعر فييت نام بقلق بالغ إزاء التدهور المثير للقلق في الحالة الأمنية والإنسانية في الجزء الشرقي من جمهورية الكونغو الديمقراطية."	1
"ولم يذكر أي شهود عيان أنه تم إطلاق منشورات، أو توجيه تحذيرات عبر الراديو أو عن طريق زعماء القبائل، أو أن الطائرات حلقت على ارتفاع منخفض فوق القرى لتحذير المدنيين من هجوم وشيك."	1
"وإذ يشجب استمرار العقبات التي تفرضها حكومة السودان على عمل فريق الخبراء خلال فترة ولايته، بما في ذلك القيود المفروضة على حرية تنقل فريق الخبراء والعملية المختلطة للاتحاد الأفريقي والأمم المتحدة في دارفور، والقيود المفروضة على فريق الخبراء الوصول إلى مناطق النزاع المسلح والمناطق التي تشهد انتهاكات لحقوق الإنسان والقانون الإنساني الدولي، مع الإشارة إلى تحسن التفاعل بين حكومة السودان وفريق الخبراء،"	1
"وأود أن أعرب عن شكري للسفير مايكل بيل وحكومة كندا على رئاستهما الفعالة للمرفق خلال العامين الماضيين."	0
"13- يقرر إبقاء المسألة قيد نظره."	0
"7) اتفاقية قمع الأعمال غير المشروعة ضد سلامة الطيران المدني، الموقعة في مونتريال في 23 سبتمبر 1971؛ والتصديق عليها في 10 أغسطس 1973، ودخلت حيز النفاذ في جمهورية تشيكوسلوفاكيا الاشتراكية في 9 سبتمبر 1973 و"	0
"ومنذ كانون الثاني/يناير، تم تسريح 444 مقاتلا من القوات الديمقراطية لتحرير رواندا، من بينهم 259 روانديا و 185 كونغوليا."	0
"11. قد يرغب المجلس في النظر في إعادة النظر في مسألة ولاية اللجنة في ضوء هذه الحقائق، وفي ضوء الظروف المتغيرة في العراق."	0
"(أ) المطالبات المتعلقة بالآلام والكروب الذهنية والخسائر من الفئة \"جيم-6\"."	0
"153. حمد مبارك سالم الهاجري"	0
"وأدين أيضا تجاهل حزب الله المتهور لرغبات الحكومة اللبنانية المنتخبة ولمصالح الشعب اللبناني والمنطقة ككل."	1
"فخامة الدكتور بشار الأسد رئيس الجمهورية العربية السورية"	0
"4 - وعلاوة على ذلك، ووفقا لتوجيهات السياسة العامة التي اعتمدتها اللجنة في 25 أيار/مايو 2006، ينبغي للمديرية التنفيذية أيضا أن تواصل تقديم المشورة للجنة بشأن المسائل المتعلقة بالقانون الدولي لحقوق الإنسان، وقانون اللاجئين، والقانون الإنساني فيما يتعلق بتحديد وتنفيذ بشأن التدابير الفعالة لتنفيذ القرار 1373 (2001)، وكذلك بشأن سبل ضمان امتثال أي تدابير تتخذها الدول الأعضاء لتنفيذ أحكام القرار 1624 (2005) لالتزاماتها بموجب القانون الدولي، ولا سيما القانون الدولي لحقوق الإنسان، قانون اللاجئين والقانون الإنساني."	0
"642. إن الاستنتاج القائل بأنه لم يتم اتباع وتنفيذ أي سياسة إبادة جماعية في دارفور من قبل السلطات الحكومية، بشكل مباشر أو من خلال الميليشيات الخاضعة لسيطرتها، لا ينبغي أن يؤخذ على أنه يقلل بأي شكل من الأشكال من خطورة الجرائم المرتكبة في تلك المنطقة."	1
"ونود أيضا أن نعرب عن قلقنا من أن تكرار تلك الأحداث يمكن أن يؤدي إلى حالة غير مستقرة في المنطقة، الأمر الذي سيجعل من الصعب التوصل إلى حل سلمي للحالة في كوسوفو، حل مقبول لكلا الطرفين."	1
