"en_ar_DEEPL"	"VerCoop"
"وأكدت السلطات أنه لا يوجد لاجئون إيفواريون أو مخيمات للاجئين في غانا."	1
"وقد سددت تكاليف القوات والمعدات المملوكة للوحدات عن الفترة الممتدة حتى آب/أغسطس وحزيران/يونيه 2008، على التوالي، وفقا لجدول السداد الفصلي."	0
"الأمين العام السابق لنادي الحقوقيين السنغاليين."	0
"7. يؤكد من جديد أن وضع حد للإفلات من العقاب أمر ضروري إذا ما أريد لمجتمع يمر بنزاع أو يتعافى من النزاع أن يتصالح مع الانتهاكات التي ارتكبت في الماضي ضد المدنيين المتضررين من النزاع المسلح وأن يمنع وقوع مثل هذه الانتهاكات في المستقبل، ويوجه الانتباه إلى المجموعة الكاملة من آليات العدالة والمصالحة التي ينبغي النظر فيها، بما في ذلك المحاكم الجنائية الوطنية والدولية و \"المختلطة\" والمحاكم الجنائية ولجان الحقيقة والمصالحة، ويشير إلى أن هذه الآليات لا يمكن أن تعزز المسؤولية الفردية عن الجرائم الخطيرة فحسب، بل يمكن أن تعزز أيضا السلام والحقيقة والمصالحة وحقوق الضحايا;"	1
"وضع مبادئ توجيهية عملية لدمج المنظور الجنساني في عمليات إعادة الإعمار المستدامة في بيئات ما بعد الأزمات ومبادئ توجيهية شاملة للرجوع إليها ميدانيًا؛ معالجة قضايا النوع الاجتماعي وإدارة الأراضي والممتلكات في حالات ما بعد النزاع؛ وضع مجموعة أدوات لتوفير أساس مفاهيمي في قضايا النوع الاجتماعي فيما يتعلق ببرامج الحوكمة في بيئة ما بعد النزاع."	0
"7. يشدد على أهمية كفالة استمرار اللجنة في العمل بفعالية خلال عملية دمج هيكل دعم اللجنة في المديرية التنفيذية للجنة مكافحة الإرهاب، ويقرر في هذا الصدد أن تواصل اللجنة العمل بهيكل الدعم الحالي إلى أن تقرر اللجنة، بالتشاور مع الأمين العام، أن تكون المديرية التنفيذية للجنة مكافحة الإرهاب جاهزة للعمل؛"	1
"إن احترام حقوق الآخر - بما في ذلك الخصوم السياسيين - يجب أن يصبح الاختبار الرئيسي لكل من يطمح لقيادة البلاد نحو الاستقرار والوحدة والازدهار."	1
"يجوز لأمين المظالم الدخول في حوار مع هذه الدول لتحديد ما يلي:"	1
"\"ويرحب مجلس الأمن بالخطوات التي اتخذتها المحاكم والهيئات القضائية الجنائية الوطنية والدولية و \"المختلطة\" ضد من يُدعى أنهم ارتكبوا انتهاكات جسيمة ضد الأطفال في حالات النزاع المسلح انتهاكا للقانون الدولي الساري."	1
"لا تزال المواقع الصغيرة من الفئة C متناثرة على طول مجرى النهر بأكمله."	0
"ويثني مجلس الأمن في هذا الصدد على الدعم الذي تقدمه البلدان المجاورة للاجئين من جمهورية الكونغو الديمقراطية."	1
"وبعيدًا عن النطاق المباشر لتدابير العقوبات، كانت الوفود مهتمة بشكل خاص بتبادل خبراتها في إعادة الإرهابيين إلى المجتمع."	1
"(هـ) تولي اللجنة أهمية كبيرة للتنسيق مع خبراء الهيئات الفرعية الأخرى التابعة لمجلس الأمن والمعنية بمكافحة الإرهاب في الإعداد للزيارات وفي تبسيط عملية إعداد التقارير;"	1
"وقد تم تعزيز موقع فريق بئر لحلو بمراقبين عسكريين إضافيين من موقع فريق تيفاريتي وحافظوا على اتصال وثيق مع جبهة البوليساريو."	0
"كما توصي اللجنة بإجراء مزيد من التحقيقات لإثبات ما إذا كان لياندرو إسحاق متورطًا في الجرائم المرتكبة."	1
"21. وقد أبرز أعضاء اللجنة في مناسبات عديدة المهام التكاملية للجان الثلاث في مجال مكافحة الإرهاب الدولي والحاجة إلى تبادل المعلومات فيما بينها باستمرار."	1
"ستظل القوات التي تتألف منها القوة المتعددة الجنسيات ملتزمة بالتصرف بما يتسق مع التزاماتها بموجب القانون الدولي، بما في ذلك قانون النزاعات المسلحة."	1
"وخلال الاجتماع، انخرط الطرفان في تبادل واسع للآراء حول تنفيذ قرارات مجلس الأمن وممارسة مبدأ تقرير المصير."	1
"(د) تيسير بناء القدرات في مجال التعاون الدولي مع الشركاء دون الإقليميين. 62. ينبغي للجنة مكافحة الإرهاب ومديريتها التنفيذية: (أ) العمل بفعالية أكبر مع المنظمات دون الإقليمية ذات الصلة، بما في ذلك مجموعة شرق أفريقيا والجنوب الأفريقي لمكافحة غسل الأموال، والجماعة الإنمائية للجنوب الأفريقي، ومنظمة التعاون الإقليمي لرؤساء الشرطة في الجنوب الأفريقي، من أجل التركيز على الأنشطة الموجهة نحو التغلب على أوجه القصور وتحسين تنفيذ القرار;"	1
"ونظروا في النهج الشاملة لمعالجة العوامل المؤدية إلى انتشار التطرف والإرهاب في المنطقة وأفضل السبل التي يمكن أن تساعد بها كيانات الأمم المتحدة في التعامل مع هذه الظاهرة وتأثيرها على السلام والأمن والاستقرار."	1
