"","en_ar_DEEP","MatCoop"
"1052","38 - يؤكد من جديد أنه ينبغي لفريق الرصد أن يعمم على اللجنة كل ستة أشهر قائمة بأسماء الأفراد المدرجين في قائمة الجزاءات المفروضة على تنظيم القاعدة الذين يُقال إنهم توفوا، إلى جانب تقييم المعلومات ذات الصلة مثل شهادة الوفاة، وإلى أقصى حد ممكن. ، وحالة وموقع الأصول المجمدة وأسماء أي أفراد أو كيانات سيكونون في وضع يسمح لهم بتلقي أي أصول غير مجمدة، ويوجه اللجنة إلى مراجعة هذه القوائم لتقرر ما إذا كانت لا تزال مناسبة، ويدعو اللجنة إلى إزالة القوائم الأفراد المتوفين، حيث تتوفر معلومات موثوقة بشأن الوفاة؛",0
"1053","وباستثناء دولة واحدة لم تقدم سوى قدر ضئيل للغاية من المعلومات ذات الصلة، فإن جميع دول شرق آسيا أعضاء في العديد من المنظمات أو الآليات الإقليمية للتعاون الدولي في مجال مكافحة الإرهاب، وقد سعت إلى تعزيز هذه العلاقات.",1
"1054","ومع ذلك، لم يتم تقديم أي دليل يدعم هذه التأكيدات.",0
"1055","ثانيا. التطورات خلال الفترة المشمولة بالتقرير",0
"1056","(أ) الدفع أو الإعانة للغير",0
"1057","وأضاف أن مبادئ الأمم المتحدة لحفظ السلام، وهي موافقة الأطراف والحياد وعدم استخدام القوة إلا في حالة الدفاع عن النفس والدفاع عن الولاية، قد لا تنطبق دائما على الجماعات الإجرامية المسلحة في البعثات المعاصرة، و وأن تطبيقها يمكن مراجعته وتعديله ليتناسب مع التهديدات المعاصرة وسياق العنف الذي يواجهه المدنيون الأبرياء وأفراد حفظ السلام في مناطق الصراع.",1
"1058","إذا لم يكن الأمر كذلك، فهل يتم التخطيط لمثل هذه المراجعة؟",0
"1059","1 - عملا بقرار مجلس الأمن 1956 (2010)، الفقرة 4، التي يطلب فيها أن تقدم حكومة العراق تقريرا مكتوبا إلى المجلس في موعد أقصاه 1 أيار/مايو 2011 عن التقدم المحرز نحو التحول إلى آلية ما بعد صندوق التنمية ونود أن نبلغ مجلس الأمن بأن حكومة العراق قد أكملت الترتيبات التي ستضمن الانتقال الكامل والفعال إلى هذه الآلية. وتشمل تلك التدابير ما يلي:",1
"1060","الحالة في الصومال (17 آذار/مارس 1992; 11 أيار/مايو 2011)",0
"1061","وفي الواقع، أبلغ أحد ضباط شرطة الأمم المتحدة عن وجود مدافع رشاشة على سطح المبنى السابق لقوة الأمم المتحدة لحفظ السلام بعد ظهر يوم 24 أيار/مايو.",0
"1062","ولدى معظمها تدابير كافية لقمع تجنيد الإرهابيين.",1
"1063","وفي معظم الحالات، نجحت السفن - من خلال اليقظة والوعي بالحالة والاستجابة الحازمة وفقا لأفضل الممارسات الإدارية للحماية من القرصنة المتمركزة في الصومال - في منع المهاجمين من الصعود إلى متن السفن.",1
"1064","وإذ يرحب بالتقدم المستمر الذي تحرزه بوروندي نحو السلام والاستقرار والتنمية، ويشدد على ضرورة قيام منظومة الأمم المتحدة والمجتمع الدولي، بما في ذلك المؤسسات المالية الدولية وشركاء بوروندي في التنمية، بمواصلة دعمهم لتوطيد السلام والتنمية الطويلة الأجل في بوروندي,",1
"1065","وعلاوة على ذلك، فإن تفاعلات الفريق مع الدول الأعضاء واللجنة سوف تتغير بشكل كبير إذا أصبح محكماً في قرارات الإدراج والشطب من القائمة.",1
"1066","والمبادئ التوجيهية متاحة على الصفحة الإلكترونية للجنة.",0
"1067","وليس من الواضح ما إذا كان التلكس يشير إلى أي عمل تم تنفيذه قبل 2 مايو/أيار 1990.",0
"1068","ويشهد التعاون في المنطقة دون الإقليمية تحسنا مستمرا، ولكن ينبغي تعزيزه أكثر، وخاصة في المناطق الحدودية، من أجل تعزيز الضوابط ضد التوغل الإرهابي المحتمل وانتشار الجريمة العابرة للحدود الوطنية.",1
"1069","2. التحليل والتقييم 115 - 116 30",0
"1070","وإذ يدين جميع الهجمات ضد قوات حفظ السلام التابعة للأمم المتحدة والعاملين في المجال الإنساني، بغض النظر عن مرتكبيها، ويؤكد على وجوب تقديم المسؤولين عن هذه الهجمات إلى العدالة.",0
"1071","المقرر عقدها يوم الجمعة، 11 تشرين الأول/أكتوبر 2002، الساعة 20/10 صباحا",0
"1072","17. لإنجاز المهمة الرابعة، رأت اللجنة أنه من الضروري إجراء تقييم أولي لمدى قدرة نظام العدالة الجنائية السوداني ورغبته في مقاضاة وتقديم المسؤولين المزعومين عن الجرائم الدولية المرتكبة في دارفور. ثم النظر في مختلف الآليات الدولية القائمة المتاحة.",1
"1073","كما نشعر بالقلق إزاء عودة ظهور حالات الكوليرا، على الرغم من أن معدل الوفيات يبدو أنه يتضاءل ببطء.",0
"1074","وفي رأينا، ليس التسلل عبر الحدود هو السبب الرئيسي للعنف المتطرف في أفغانستان، بما في ذلك في الجنوب والجنوب الشرقي.",0
"1075","أمام الولايات المتحدة طريقان.",0
"1076","ومع ذلك، فإن عدم وجود قوانين محددة لمكافحة الإرهاب يحد من فعالية تلك الآليات.",0
"1077","ووفقاً للشهادات، ربما كان الآلاف من أفراد قوات الأمن ينشطون في تلك الأيام في أبيدجان.",0
