"en_ar_GOOGLE"	"VerConf"
"1 - يدين بأشد العبارات جميع أعمال الإرهاب، بغض النظر عن دوافعها، ومتى ارتكبت وأيا كان مرتكبها، باعتبارها واحدة من أخطر التهديدات للسلام والأمن؛"	1
"ومن أجل مواصلة هذه المعركة، من الضروري أن يقدم المجتمع الدولي مساهمة أكثر جدية، وأن يولي اهتماما أكبر لهذا الجانب الهام من مكافحة الإرهاب."	1
"وتجدر الإشارة إلى أن حكومة إريتريا حثت مجلس الأمن، من خلال رسالتها المؤرخة 28 شباط/فبراير 2012 (S/2012/126)، على تحمل مسؤولياته واتخاذ التدابير المناسبة ضد أعمال العدوان والاحتلال العديدة وغير المشروعة."	1
"أدان الشركاء الدوليون والمدافعون عن حقوق الإنسان بالإجماع قرار الحكومة بطرد مدير مكتب الأمم المتحدة المشترك لحقوق الإنسان عقب نشر تقرير حقوق الإنسان عن الانتهاكات المزعومة التي ارتكبتها الشرطة خلال عملية ليكوفي."	1
"ويكرر القرار أهمية الوفاء بهذه الالتزامات ويشدد على أنه لا يجوز لأي من الطرفين القيام بأي نشاط يتعارض مع التزامات خريطة الطريق تلك أو يضر بمفاوضات الوضع النهائي."	1
"وفي حين تراجع التهديد الذي يشكله تنظيم القاعدة باعتباره منظمة إرهابية عالمية، فإن التهديد الذي تمثله المنتسبون إليه وأفكاره المعدية لا يزال قائما."	1
"&quot;ويلاحظ المجلس مع القلق التحديات القائمة في مجال التنمية الاجتماعية والاقتصادية، حيث حدث تدهور ملحوظ في مستويات معيشة الغالبية العظمى من الهايتيين."	1
"47 - وزاد فريق الرصد من عمله الرامي إلى بناء الروابط مع الخبراء الأكاديميين وخبراء المجتمع المدني من أجل زيادة فهمه للطبيعة المتغيرة للتهديد الذي يشكله تنظيم القاعدة وما يرتبط به من أفراد وكيانات، وذلك من خلال الحوار مع الباحثين والأكاديميين المعنيين. جثث."	1
"تمت إدانة هذا الحادث السياسي القبيح بشدة في بيان صحفي صدر مباشرة بعد الحادث عن مكتب الرئيس إرنست باي كوروما، وفي العديد من البيانات الصحفية اللاحقة الصادرة عن مجموعات المصالح السياسية الأخرى، بما في ذلك حزبا المؤتمر الشعبي العام والحركة الشعبية للتغيير الديمقراطي، ولجنة الإعلام المستقلة، لجنة تسجيل الأحزاب السياسية (PPRC) والحملة من أجل الحكم الرشيد."	1
"وستقدم الحكومة خدمة جليلة لنظامها القضائي إذا اتخذت خطوات لإلغاء المرسوم الذي أنشأ المحاكم."	1
"ومن الضروري أن تتأكد الدول من أن أنظمة المراقبة الخاصة بها، سواء بالنسبة للمتفجرات العسكرية أو التجارية، قوية قدر الإمكان."	0
"11 - وترد معايير الإدراج في نظام الجزاءات المفروضة على حركة طالبان في الفقرتين 2 و 3 من القرار 2160 (2014)، وتتعلق بالارتباط بحركة طالبان في تشكيل تهديد للسلام والاستقرار والأمن في أفغانستان."	1
"ويجب أن تتألف اللجنة، التي يرأسها عضو دولي، من أشخاص يتمتعون بسمعة دولية راسخة، وبعضهم متخصص في القانون (وخاصة القانون الدولي أو الأضرار أو القانون التجاري)، والبعض الآخر في المحاسبة وتسوية الخسائر والأضرار البيئية."	0
"عملاً بالفقرة 18 من قرار مجلس الأمن 2100 (2013)، قدمت فرنسا أربعة تقارير إلى مجلس الأمن تتضمن ستة إجراءات قتالية تم تنفيذها ردًا على &quot;تهديد وشيك وخطير&quot; وسلطت الضوء على عمل مفارز الاتصال والدعم العملياتي التابعة للبعثة المتكاملة المتعددة الأبعاد لتحقيق الاستقرار في مالي. فضلا عن دعم القوات الفرنسية في رعاية الجرحى."	1
"29- يقرر إبقاء المسألة قيد نظره."	0
"قرار مجلس الأمن 1564 (2004)، الفقرة 6 من المنطوق"	0
"وأعرب الأعضاء عن قلقهم إزاء الوضع الأمني، وشددوا على أنه ما لم تتم معالجته بسرعة وفعالية، فقد تتوقف عملية التطبيع، مما يقوض الجهود التي تبذلها السلطات لتحقيق الاستقرار في الدولة."	1
"وباستخدام النطاق الذي يتراوح بين 18 إلى 35 دولارًا للبرميل وتقديرات الدولة العضو للإنتاج البالغ 47 ألف برميل يوميًا، تتراوح تقديرات إيرادات داعش المحتملة من النفط الخام من 846 ألف دولار إلى 1645000 دولار يوميًا."	0
"فيما يتعلق بالجزء الأول من السؤال، يرجى الرجوع إلى الفقرة الفرعية 2 (د)."	0
"2. الوضع في الشرق الأوسط (18 يوليو 1960؛ 30 يونيو 2011)."	0
"وقد عُقد أول حدث من هذا القبيل في 7 تموز/يوليه 2001، بمناسبة حفل افتتاح جسر نهر ميريب الذي تبرعت به حكومة هولندا، ثم في مؤتمر صحفي مشترك بين إثيوبيا وإريتريا عقد في 9 آب/أغسطس، على نهر ميريب أيضا. جسر النهر."	0
":: التحويلات المصرفية إلى الموردين من قبل شركة كمبالا نيابة عن تجار إيتوري."	0
"وذلك يوم الخميس 10 أكتوبر 2013 الساعة 10.15 صباحا"	0
"وفيما يتعلق بالحالة الإنسانية، تشعر غواتيمالا بالقلق لأنه، وفقا لمكتب تنسيق الشؤون الإنسانية، يحتاج 20 مليون شخص في منطقة الساحل إلى المساعدة الإنسانية، ولا سيما في موريتانيا والنيجر وبوركينا فاسو وتشاد."	1
"اتخذت أربع دول تدابير قانونية مناسبة لتجريم توفير الملاذ الآمن؛ أربعة فعلوا ذلك جزئيا؛ ولم يقدم اثنان المعلومات ذات الصلة."	0
