"en_es_DEEPL"	"MatConf"
"Las autoridades estuvieron de acuerdo en que los albaneses étnicos habían sido víctimas de discriminación social e institucional y aceptaron que las medidas de fomento de la confianza, como la inclusión de albaneses étnicos en el cuerpo de policía local y una mayor representación en las estructuras políticas, contribuirían en gran medida a disminuir las tensiones y a lograr la estabilidad a largo plazo en la región."	0
"(a) La violencia en el Palacio de Gobierno hacia el mediodía del 28 de abril, que se saldó con dos muertos, al menos cuatro heridos por arma de fuego y otros dos heridos graves;"	1
"Tomando nota de la liberación por el Frente POLISARIO, el 18 de agosto de 2005, de los 404 prisioneros de guerra marroquíes restantes, de conformidad con el derecho internacional humanitario, y pidiendo a las partes que sigan cooperando con el Comité Internacional de la Cruz Roja para resolver la suerte de las personas en paradero desconocido desde el comienzo del conflicto,"	0
"El Grupo está realizando un seguimiento con el Embajador de Liberia ante las Naciones Unidas."	0
"El Comandante General de la PNTL retiró armas de la Armería Nacional de la PNTL sin conocimiento del oficial de la armería. El 23 de marzo se enviaron 60 armas Steyr y 50 cajas de munición al complejo de la URP en Alieu. El 15 de abril se enviaron 10 armas Steyr y munición a la comisaría de Liquiça."	1
"Sus dimensiones son de 23,5 por 26,5 pulgadas;"	0
"115. Dos agentes desarmados de la UIR oriental fueron atacados por miembros de la multitud que se manifestaba en Gleno el 8 de mayo, como se describe en los párrafos 61 a 63 supra."	1
"(a) Abstenerse de proporcionar cualquier forma de apoyo, activo o pasivo, a entidades o personas implicadas en actos terroristas, incluso suprimiendo el reclutamiento de miembros de grupos terroristas y eliminando el suministro de armas a terroristas;"	0
"Las actualizaciones financieras mensuales se publican en el sitio web del Mecanismo (www.irffi.org)."	0
"El 30 de agosto, el Consejo emitió una declaración a la prensa sobre la piratería y el robo marítimo a mano armada en el Golfo de Guinea."	1
"En segundo lugar, la información limitada crea frustración y desafección entre los responsables de comprobar la Lista, de quienes más depende la aplicación efectiva, lo que aumenta el riesgo de que no se detecten los nombres incluidos en la Lista y de que las medidas se apliquen a objetivos no previstos."	1
"187. Salvo en unos pocos casos, se informa de que los incidentes se han producido sin ninguna justificación militar en relación con alguna actividad específica de las fuerzas rebeldes. Esto ha reforzado la percepción general entre los observadores de que la población civil ha sido atacada a sabiendas y deliberadamente para lograr objetivos e intereses comunes o específicos del Gobierno y de los Janjaweed."	1
"Los pueblos karpas constituyen un caso especial: me referiré a ellos en la sección dedicada al territorio."	0
"o El 30 de noviembre de 2014, aviones de guerra del régimen lanzaron un misil contra la ciudad de Andan, matando a 11 personas, entre ellas un niño. Dar`a"	1
"Su instrucción a sus seguidores es atacar donde puedan, cuando puedan."	1
"Las tropas y la policía deben estar mejor preparadas para realizar tareas de protección, incluida la prevención de la violencia sexual relacionada con los conflictos."	0
"90. También el 8 de mayo de 2006, el ministro del Interior Lobato ordenó al comandante de la UPF, Antonio da Cruz, que entregara 15 fusiles de asalto semiautomáticos HK33 en su residencia. Estas armas formaban parte de las 180 armas de fuego HK33 distribuidas legalmente a la UPF."	1
"Los incidentes con municiones de racimo lanzadas por la OTAN disminuyeron drásticamente como consecuencia de un cambio de estrategia que incrementó enormemente la velocidad con la que se limpiaban las unidades de bombas de racimo de fácil acceso."	1
"El Gobierno interpreta que se limitan a sus zonas económicas exclusivas."	0
"3. Los sistemas comerciales de doble uso se producen con fines civiles pero también pueden utilizarse en atentados terroristas."	1
"8 12/403/90 - Septiembre de 1990"	0
"Naciones Unidas se considera una opción de \"último recurso\"."	0
"78. La mayoría de los Estados de la subregión han sido objeto de atentados terroristas, perpetrados en su territorio o contra sus nacionales en otras partes del mundo."	1
"A la vista de las deficiencias probatorias de esta reclamación, el Panel no estaba obligado a considerar ninguna cuestión adicional a las ya descritas en los párrafos 134 a 140 del Primer Informe E/F."	0
"Había alrededor de dos o tres aviones blancos y verdes, que venían muy bajo. Un avión blanco estaba atacando."	1
"Se abre la sesión a las 13.00 horas."	0
"o El 25 de noviembre de 2014, aviones de guerra del régimen lanzaron 2 misiles contra la zona industrial de la ciudad de Raqqa, matando a 44 personas e hiriendo a otras 57; 15 comercios y 17 viviendas residenciales quedaron destruidos."	1
"La vulnerabilidad de la población civil se ve agravada por la limitada disponibilidad de servicios sociales básicos e infraestructuras, como carreteras, escuelas y centros de salud."	0
"Una reunión en Damasco entre el Sr. Hariri y el Presidente Al-Assad, el 26 de agosto de 2004, pareció poner fin al conflicto."	1
"La Comisión recibió información fidedigna de que esas personas fueron torturadas y sometidas a tratos crueles, inhumanos y degradantes."	1
"Financiación \"El Consejo de Seguridad expresa su profunda preocupación por el hecho de que los yacimientos petrolíferos y la infraestructura conexa controlados por el EIIL, el FNA y posiblemente otros individuos, grupos, empresas y entidades asociados con Al-Qaida, estén generando una parte significativa de los ingresos de los grupos, que apoyan sus esfuerzos de reclutamiento y refuerzan su capacidad operativa para organizar y llevar a cabo atentados terroristas."	1
"También vigila la integridad del sistema financiero y de los gestores."	0
"(b) No hubo coordinación entre todos los órganos de seguridad presentes en la escena del crimen."	1
"Violaciones como los ataques deliberados contra civiles, los ataques indiscriminados contra civiles y bienes de carácter civil o los ataques contra aldeas que escondían o albergaban a rebeldes, que causaron daños desproporcionados a civiles, o las ejecuciones en masa, así como el desplazamiento forzado de civiles de sus hogares, fueron generalizados y sistemáticos y constituyeron crímenes de lesa humanidad."	1
"Muchos comprenden ahora que lo que Al Qaeda afirma que es un deber religioso, o \"yihad\", no es más que violencia criminal, a menudo dirigida contra otros musulmanes. Han llegado a considerar que el hecho de que los combatientes de Al Qaeda se arroguen el derecho de declarar apóstatas (takfirismo) a otros musulmanes no sólo es arrogante, sino también profundamente ofensivo."	1
"Los partidos y sus alas juveniles incitan a los niños a participar en manifestaciones en las que existe riesgo de violencia, y la policía responde a veces con fuerza excesiva."	1
"\"A este respecto, el Consejo de Seguridad acoge con satisfacción la noticia del 1 de mayo de 2011 de que Osama bin Laden nunca más podrá perpetrar tales actos de terrorismo, y reafirma que el terrorismo no puede ni debe asociarse a ninguna religión, nacionalidad, civilización o grupo."	0
"Los agentes armados respondieron que \"de todas formas eran todos iguales\", y empezaron a destrozar la casa."	1
"(1) Copias de la declaración de aduanas en los tres días siguientes al envío de cada partida de mercancías;"	0
"El SAT llega a su conclusión a través de una complicada serie de proyecciones, que incluyen dos cálculos DCF distintos, que pretenden demostrar que el flujo de caja neto perdido como consecuencia de la invasión no se recuperará antes de que finalice la concesión en 2009."	0
"Se producen más actos de violencia en el mercado de Comoro. Muere un civil, ocho personas resultan heridas por arma de fuego y cuatro sufren otras heridas graves."	1
"Cinco personas mueren y 10 resultan gravemente heridas."	1
"El Consejo de Seguridad recuerda su resolución 2048 (2012) y, a este respecto, reitera su disposición a considerar nuevas medidas, según estime necesario, incluidas sanciones selectivas contra las personas que socaven los esfuerzos por restablecer el orden constitucional."	1
"De hecho, el uso de correos de efectivo está reconocido como uno de los principales métodos utilizados para mover fondos ilícitos, blanquear dinero y financiar el terrorismo."	1
"Reservas de explotación a 31 de diciembre de 2005"	0
"El Representante Especial Kobler ha informado al Consejo de varios ataques perpetrados por las Fuerzas Democráticas Aliadas que tuvieron lugar entre el 5 y el 18 de octubre, y que causaron la muerte de más de 40 civiles y cientos de desplazados internos cerca de la ciudad de Beni, en el este de la República Democrática del Congo."	1
"... subrayando la importancia de investigar [los presuntos abusos contra los derechos humanos y las violaciones del derecho internacional humanitario], incluidos los ocurridos a lo largo de la ... crisis, cometidos por todas las partes, independientemente de su condición o afiliación política, reafirmando que los responsables de dichas violaciones deben rendir cuentas y comparecer ante la justicia independientemente de su afiliación política, respetando al mismo tiempo los derechos de las personas detenidas ..., instando al Gobierno a que aumente y agilice sus esfuerzos para combatir la impunidad,"	0
