"en_es_DEEP"	"MatCoop"
"Sin embargo, esto no debería restar valor a la plena aplicación de la resolución 1559 (2004) y de todas las demás resoluciones del Consejo de Seguridad relativas al Líbano, que siguen siendo la mejor manera de garantizar la prosperidad y la estabilidad a largo plazo del Líbano como Estado democrático."	1
"c) Medidas que garanticen la protección y el respeto de los derechos humanos de las mujeres y las niñas, en particular en lo que se refiere a la constitución, el sistema electoral, la policía y el poder judicial."	1
"18. En el comunicado conjunto se comprometió el Gobierno a aplicar una moratoria sobre las restricciones de acceso a toda la labor humanitaria en Darfur y a eliminar diversos obstáculos a la labor humanitaria."	1
"Durante el año pasado, la Sección entregó cerca de 17.300 páginas traducidas (el 49 por ciento al inglés (en particular del árabe), el 31 por ciento al árabe y el 19 por ciento al francés (el 1 por ciento a otros idiomas))."	0
"El Gobierno tomó disposiciones a tal efecto."	0
"Asimismo, al margen de la primera Convención Islámica Somalí en Bélgica los días 27 y 28 de junio de 2009, los partidarios de Hizbul Islam organizaron una campaña de recaudación de fondos, que recaudó más de 25.000 euros para la organización."	0
"La investigación técnica concluyó, entre otras cosas, que los daños observados en la parte delantera del avión parecían indicar que el avión había sido penetrado por un gran número de objetos de alta energía procedentes del exterior."	1
"148. La comunidad internacional es cada vez más consciente de los problemas que plantea el uso terrorista de Internet y se han iniciado debates sobre posibles medidas para abordarlos."	1
":: El Ejército Libre Sirio no está sitiando las ciudades."	0
"Presidente del Consejo Ejecutivo de la Comunidad de Estados Sahel-Saharianos"	0
"Nuestra política de compromiso proactivo tiene objetivos a largo plazo para sacar a la sociedad abjasia del aislamiento, exponerla a valores y creencias democráticos, reconocer los derechos humanos fundamentales de los desplazados internos y los refugiados, en primer lugar el derecho a regresar a sus hogares, independientemente de de su origen étnico, para establecer un ambiente de confianza y respeto mutuo."	1
"Nos alienta que el Gobierno de la República Democrática del Congo haya adoptado medidas para actuar contra los terroristas del LRA que entraron en su país desde el Sudán."	1
"Nombre del reclamante: Mobile Telephone Systems Co."	0
"Las personas que se rindieron o regresaron a Kailek fueron confinadas en una pequeña zona abierta contra su voluntad durante un largo período de tiempo (posiblemente más de 50 días)."	0
"Que se celebrará el miércoles 25 de junio de 2014, a las 15.00 horas"	0
"Declaró que la cooperación entre el Gobierno y la sociedad civil era una parte esencial de los esfuerzos para impedir que la gente recurriera al terrorismo y señaló que estaba intensificando sus esfuerzos para identificar e investigar el discurso de odio en Internet."	1
"Aprovechamos esta oportunidad para considerar la situación política y de seguridad en la región sahelosahariana, así como los esfuerzos destinados a superar los desafíos actuales y promover la paz, la seguridad y la estabilidad duraderas."	1
"Algunos de estos niños fueron reclutados por el ejército maoísta en violación del Acuerdo General de Paz, mientras que otros fueron reclutados por organizaciones afiliadas al PCN-M. Aproximadamente el 30 por ciento de estos niños fueron liberados después de pasar unos días con el PCN-M, y más tarde se descubrió que aproximadamente el 20 por ciento se encontraba en acantonamientos del ejército maoísta."	0
"f) Participar activamente y apoyar todas las actividades pertinentes en el marco de la Estrategia global de las Naciones Unidas contra el terrorismo, incluso dentro del Equipo Especial sobre la Ejecución de la Lucha contra el Terrorismo establecido para asegurar la coordinación y coherencia generales de las iniciativas antiterroristas del sistema de las Naciones Unidas;"	1
"Instó al Líder Supremo a prevenir y reprimir los crímenes de lesa humanidad y a garantizar que los perpetradores sean procesados ​​y llevados ante la justicia."	0
"13. Se registraron novedades positivas en la estructura de lucha contra la corrupción, incluido el establecimiento de la Comisión Anticorrupción y la redacción de una ley sobre el establecimiento del Alto Tribunal Administrativo, Fiscal y de Auditoría previsto en la Constitución."	1
"la Ley Nacional de Puntos Clave de 1980 (Ley N° 102 de 1980);"	0
"21. Decide que la Secretaría, en el plazo de una semana después de que se elimine un nombre de la lista de personas designadas por el Comité, notificará a la misión permanente del país o países donde se cree que se encuentra la persona o entidad y, en el caso de personas, el país del que la persona es nacional (en la medida en que se conozca esta información), y exige que los Estados que reciben dicha notificación tomen medidas, de conformidad con sus leyes y prácticas internas, para notificar o informar a la persona o entidad en cuestión de la exclusión de la lista de una manera oportuna;"	0
"9. Decide seguir ocupándose del asunto."	0
"e) Realizar patrullas conjuntas con las unidades antidisturbios de la policía nacional para mejorar la seguridad en caso de disturbios civiles."	1
"Nuestros análisis e investigaciones sobre la forma del cráter tampoco ofrecen pruebas claras de si hubo una explosión encima o debajo de la tierra."	1
"Un panel de expertos, establecido en virtud de la resolución 1929 (2010), actúa bajo la dirección del Comité y lo ayuda a implementar su mandato."	1
"Presentación de informes sobre sustancias químicas de las Listas I, II y III a la OPAQ"	0
"60. Bajo la dirección general del cuartel general de la Misión, los jefes de las oficinas regionales de la MONUC son responsables de elaborar y aplicar planes de acción regionales para la prevención de la explotación y los abusos sexuales en sus respectivas zonas."	1
"59. En un esfuerzo por ayudar a las instituciones financieras y otros a comprender la variedad de métodos utilizados por las personas y entidades incluidas en la lista para recaudar y mover dinero, el Equipo, como parte del Equipo de Tareas sobre la Ejecución de la Lucha contra el Terrorismo, ha encargado un estudio sobre las actividades terroristas Indicadores de financiación basados ​​en las actividades de personas acusadas y condenadas por actos terroristas."	1
"4. El 25 de julio, informé al Consejo de Seguridad de mi decisión de nombrar a Peter van Walsum (Países Bajos) como mi Enviado Personal para el Sáhara Occidental para ayudarme a evaluar la situación y explorar con las partes, los Estados vecinos y otras partes interesadas la mejor manera de superar el actual estancamiento político."	1
"20. Aún no se ha puesto en marcha el programa de servicio cívico previsto, que pretende absorber un número de casos de 20.000 excombatientes y 20.000 jóvenes en situación de riesgo."	1
"E. Pérdida de bienes corporales 378 - 387 90"	0
"Sin embargo, las cifras pueden variar debido a cambios en la frecuencia de vuelos, condiciones climáticas y otras variables."	0
"Sin embargo, el Equipo ve una oportunidad de abordar la cuestión a través del embargo de armas y recomienda: (i) que el Comité incluya explícitamente explosivos civiles e improvisados ​​en su documento de explicación de términos; (ii) que el Comité recopile las experiencias de los Estados Miembros en el abordaje de esta amenaza en un documento publicado en su sitio web; y (iii) que el Consejo de Seguridad especifique en cualquier resolución futura sobre el tema que el \"material relacionado de todo tipo\" incluye explosivos civiles y improvisados."	1
"El Acuerdo de 12 de diciembre también prevé la pronta liberación y repatriación de los prisioneros de guerra y de todas las demás personas detenidas como resultado del conflicto armado."	1
"El Consejo subraya la necesidad de reforzar la cooperación transnacional de los organismos encargados de hacer cumplir la ley, incluso mediante la inclusión de la seguridad marítima en las reformas del sector de la seguridad y mediante la adopción de acuerdos bilaterales y regionales para facilitar medidas, de conformidad con el derecho internacional, contra el tráfico de drogas por mar. y para el enjuiciamiento de sospechosos involucrados en ese tráfico, tras interdicciones marítimas en alta mar. Pide el apoyo continuo de la Oficina de las Naciones Unidas contra la Droga y el Delito (UNODC) y otras organizaciones internacionales y regionales pertinentes."	1
"Estos juegos provienen de áreas donde hay disponibilidad de suministro principal."	0
