"en_ar_TRANSFORMERS"	"MatConf"
"غير أن الفريق لا يعتبر ذلك نقصاً مادياً لأن شركة \" Environment Engineering \" لا تلتمس تعويضاً عن الكسب الفائت أو الخسائر الأخرى التي تتطلب من الفريق خصم المدفوعات المقبلة."	0
"هاء - مواءمة الموارد مع الأولويات"	0
"وتظهر هذه الخلايا بوصفها التهديد الرئيسي الذي يشكله إرهاب القاعدة اليوم."	1
"ولذلك، ينبغي لهيئات الأمم المتحدة المعنية بمكافحة الإرهاب أن تعالج أوجه القصور هذه بجدية أكبر وتفان أكبر."	0
"41 - بصفة عامة، لا يزال تنظيم القاعدة والمنتسبون إليه من الجهات المشغلة منخفضة التكلفة، ولا سيما عندما يتعلق الأمر بخطط الهجوم الدولية."	1
"وخلال الأسبوع الممتد من 19 إلى 26 حزيران/يونيه في منطقة باي، قُتل نحو 10 أشخاص وجُرح 9 آخرون في القتال بين عشائر ديجيل - ميريفلي الفرعية في المنطقة، بما في ذلك ليسان ولووي ونطر."	1
"إننا ندين بشدة الهجوم الوحشي الذي وقع صباح هذا اليوم على المزارين المقدسين لإمام علي الهادي وإمام حسن العسكري في سامراء، ونشاطر الشعب العراقي سخطه على تلك الجريمة، وهي محاولة متعمدة أخرى يقوم بها الإرهابيون لزرع الفتنة الطائفية وإشعال الفتنة الطائفية بين شعب العراق."	0
"وتتمثل أسس هذه الرؤية فيما يلي:"	0
"ولا يزال النقص في عنصر شرطة البعثة يشكل مصدرا رئيسيا للقلق ويؤثر على قدرة البعثة على الاضطلاع بالمهام الموكلة إليها."	1
"بيد أنه تجدر الإشارة إلى أنه بينما كان من المفترض رسمياً أن يظل الجيش \"الطبقة الثالثة\"، مع القيام بدور دفاعي في الغالب، بعد الشرطة والدرك، فإن المروحيات، فضلاً عن وحدات أخرى كالبحرية، قد أُبلغ على نطاق واسع عن نشرها."	1
"وأوضح خبراء الوكالة الدولية للطاقة الذرية للفريق أن احتمال حصول الإرهابيين بصورة غير مشروعة على جهاز عسكري أكبر بكثير من احتمال بناء جهازهم المرتجل."	1
"ومن الأهمية بمكان أن المساءلة، بعد انتهاء الصراع، تتعلق بمساعدة بلد/مجتمع على التكيف مع نفسه، ومساعدة المجتمعات المحلية على المضي قدما."	0
"ونطلب إلى جميع الجماعات المسلحة الموقعة على اتفاق واغادوغو أن تنأى بنفسها عن الجماعات الإرهابية."	0
"تصدير الأسلحة: رصد وكشف التهريب"	1
"ويتوقف الأمر على شعوب المنطقة وقادتها لمقاومة نداءات المغاوير، والتسوية وبناء التحالفات، والاحتفاظ بالإيمان بنظامهم حتى عندما يخسرون في صناديق الاقتراع، وحماية المبادئ والمؤسسات التي ستحميهم في نهاية المطاف."	0
"يطالب جميع الأطراف بأن توقف فورا جميع أشكال العنف وانتهاكات حقوق الإنسان ضد السكان المدنيين في [البلد المتضرر]، ولا سيما العنف القائم على نوع الجنس، بما في ذلك الاغتصاب وغيره من أشكال العنف الجنسي..."	1
"وفيما يلي ثلاثة أنواع من التراخيص:"	0
"3 - فرض مجلس الأمن بموجب قراره 1267 (1999) حظرا جويا وماليا محدودا لإجبار الطالبان على الكف عن توفير الملاذ والتدريب للإرهابيين، بمن فيهم أسامة بن لادن."	1
"28 - وستنظر اللجنة، بناء على اقتراح المديرية التنفيذية، في استراتيجية اتصال تهدف إلى إبراز دور وأنشطة اللجنة والمديرية التنفيذية في مجال مكافحة الإرهاب."	0
"13 - تغيرت الأنماط العالمية لتوريد الأسلحة الصغيرة والأسلحة الخفيفة تغيرا كبيرا على مدى العقود القليلة الماضية."	1
"وبالإضافة إلى ذلك، أطلقت البعثة، في الفترة من 23 إلى 27 نيسان/أبريل، عملية درع الفصح في منطقة دوروما، عقب ورود تقارير عن هجومين شنهما جيش الرب للمقاومة في تلك المنطقة."	1
"وقد وقعت سلسلة من الحوادث المنعزلة تتراوح بين التفجيرات والتدريب المزعوم المرتبط بتنظيم القاعدة في جنوب أفريقيا."	1
"وخلال اليومين التاليين، حمل صوماليون محليون على متنهم سلاحا، كان مثبتا على السطح العلوي من السفينة ألفا سيرنغيتي."	1
"84 - نظام عملية كيمبرلي لإصدار شهادات المنشأ (28 كانون الثاني/يناير 2003؛ 28 كانون الثاني/يناير 2003)."	0
"وبالإضافة إلى الأفراد الـ 12 المدرجين في القائمة والمسجلين على أنهم أموات، فإن الفريق على علم بسبعة أشخاص آخرين أُبلغ عن وفاتهم من قبل دولة إقامتهم أو جنسيتهم إما إلى اللجنة أو الفريق أو الإنتربول، و 13 آخرين أُبلغ عن وفاتهم في مصادر مفتوحة ولكن لم تُخطر اللجنة أو الفريق رسميا بعد."	1
"ويدعو المجلس أيضا الأمم المتحدة والاتحاد الأفريقي إلى القيام بصورة مشتركة بالتحقيق في الشبكات اللوجستية لجيش الرب للمقاومة والمصادر المحتملة للتمويل غير المشروع، بما في ذلك المشاركة المزعومة في الصيد غير المشروع للفيلة وما يتصل بذلك من تهريب غير مشروع."	0
"وفي إحدى الحالات التي أبلغت عنها ديليبا في غرب دارفور، ضُربت الضحية حتى الموت."	1
"ومن ثم، وكما هو الحال في الفئة السابقة، فإن أي جريمة يرتكبونها لا تنطوي على المسؤولية الجنائية لمرتكب الجريمة فحسب، بل أيضا على مسؤولية سلطاتهم العليا في السودان إذا أمرت بارتكاب تلك الجرائم أو خططت لارتكابها أو لم تمنع هذه الجرائم أو تقمعها (مسؤولية الرئيس)."	1
