"ar"	"VerCoop"
"29 - وتشجع اللجنة المديرية التنفيذية على مواصلة تحليلها للقضايا الإقليمية والمواضيعية، لأغراض منها تقديم إحاطات إلى اللجنة والأعضاء كافة، مع مراعاة تطور الوضع العالمي والتركيز على مواضيع أساسية من قبيل استخدام تكنولوجيات المعلومات والاتصالات الجديدة وإساءة استغلالها، وحماية حقوق ضحايا الإرهاب، والتحديات الناشئة المرتبطة بالملاحقة القضائية في قضايا الإرهاب، وإقامة شراكات استراتيجية مع الأطراف الفاعلة غير الحكومية ذات الصلة (بما في ذلك المجموعات النسائية والشبابية والزعماء الدينيون ووسائط الإعلام والقطاع الخاص)، وحماية البنية التحتية السياحية، وعمليات الخطف طلبا للفدية، والتصدي للتطرف العنيف، والجرائم التي تمول الإرهاب."	1
"المقرر عقدها يوم الجمعة، 26 حزيران/يونيه 2009، الساعة 00/15"	0
"تعديل اتفاقية الحماية المادية للمواد النووية (فيينا، 2005)"	0
"تؤدي الموارد الطبيعية دورا أساسيا في رؤية حكومة ليبريا لمستقبل من النمو المستدام والمنصف."	0
"وقد تتعلق تلك المعايير بما يلي (أ) التوعية والإرشاد في القطاع الخاص؛ (ب) الإشراف على المؤسسات الخيرية؛ (ج) إجراءات الإنفاذ لكفالة امتثال المؤسسات الخيرية شروط مكافحة غسل الأموال وتمويل الإرهاب؛ (د) المشاركة الدولية."	1
"ويواصل برنامج مكافحة الجريمة البحرية التابع لمكتب الأمم المتحدة المعني بالمخدرات والجريمة دعم دول المنطقة التي تحاكم مرتكبي القرصنة، بما فيها جمهورية تنزانيا المتحدة، وسيشيل، وكينيا، وموريشيوس."	1
":: مسائل السياسات العامة والتخطيط والفجوة في التأهب فيما يتعلق بحماية المدنيين؛ والأخطار والتحديات المتعلقة بتنفيذ الولايات في الميدان؛ وكيفية التمكن من تحسين إدماج الخبرات التي تكتسبها البلدان المساهمة بقوات وأفراد شرطة والتحديات التي تواجهها أثناء تنفيذ حماية المدنيين في عملية وضع الاستراتيجيات والتوجيهات في المستقبل؛ وكيفية ضمان أن جميع أفراد حفظ السلام يدربون باستخدام نفس المعايير في مجال حماية المدنيين"	1
"وإني لعلى استعداد للعمل بشكل وثيق مع مجلس الأمن، جماعيا، ومع أصحاب المصلحة، كل على حدة، لإيجاد حل لهذه الأزمة الخطيرة، ولإتمام عملية السلام على نحو سريع، وإعادة تحريك الأنشطة الإنسانية الحيوية في إريتريا."	1
"فقد أسفر هذا التعاون عن وضع وتنفيذ حلول عملية بشأن التنسيق البحري والتنفيذي، والمسائل القانونية والقضائية، وتدابير الحماية الذاتية لقطاع النقل البحري، والدبلوماسية العامة، وإحباط القرصنة غير المشروعة قبالة سواحل الصومال."	0
"\"ويدعو مجلس الأمن دول منطقة الساحل وغرب أفريقيا والمغرب العربي إلى تعزيز التعاون والتنسيق بين الأقاليم من أجل وضع استراتيجيات شاملة وفعالة لمكافحة أنشطة الجماعات الإرهابية على نحو شامل ومتكامل، ولمنع انتشار جميع الأسلحة وكبح الجريمة المنظمة عبر الوطنية، بما في ذلك الأنشطة غير المشروعة من قبيل الاتجار بالمخدرات."	1
"الحالة فيما يتعلق بجمهورية الكونغو الديمقراطية"	0
"\"ويشجع المجلس التعاون الدولي والإقليمي على تحديد منشأ الأسلحة الصغيرة والأسلحة الخفيفة وعمليات نقلها بغية منع تحويل وجهتها إلى جهات منها تنظيم القاعدة وغيره من الجماعات الإرهابية."	1
"إن السلطات الفرنسية تشعر بالقلق البالغ بسبب استمرار تدهور الوضع في شمال قطاع غزة خلال الأسبوع الفائت."	0
"(د) الاستمرار، بمساهمة من فريق اللجنة العامل المعني بالمساعدة، وكذلك فريقها العامل المعني بالتعاون مع المنظمات الدولية، بما في ذلك لجنة مجلس الأمن المنشأة عملا بالقرار 1267 (1999) ولجنة مجلس الأمن المنشأة عملا بالقرار 1373 (2001)، حيثما كان ذلك مناسبا، في تنظيم أنشطة التوعية والمشاركة فيها على الصُعد الدولي والإقليمي ودون الإقليمي؛ وأن تستعد للتأكيد على برامج المساعدة والمشاركة فيها، وتشجيع تبادل الخبرات والدروس المستفادة والممارسات الفعالة؛ وأن تكون جاهزةً لتيسير عروض تقديم المساعدة وطلبات الحصول عليها؛"	0
"8 - مكان تخزين المواد المستوردة``."	0
"يؤكد من جديد أن جميع أطراف النزاع ملزمة بالوفاء بالتزاماتها بموجب القانون الدولي الإنساني ولا سيما اتفاقيات جنيف المؤرخة 12 آب/أغسطس 1949 وأن الأشخاص الذين يرتكبون انتهاكات جسيمة للاتفاقيات أو يأمرون بارتكابها مسؤولون مسؤولية شخصية عن هذه الانتهاكات."	1
"(أ) تشجيع اعتماد الصكوك الدولية لمكافحة الإرهاب وسن تشريعات لتنفيذ الصكوك الدولية لمكافحة الإرهاب بصورة كاملة في أنحاء المنطقة دون الإقليمية؛"	1
"\"ويشدد مجلس الأمن على أهمية الاستجابة الدولية المنسقة لأسباب النزاعات، ويسلّم بالحاجة إلى وضع استراتيجيات فعالة طويلة الأجل ويؤكد ضرورة أن تسعى جميع أجهزة الأمم المتحدة ووكالاتها إلى وضع استراتيجيات وقائية والتحرك ضمن مجالات اختصاصها لمساعدة الدول الأعضاء والمنظمات الإقليمية ودون الإقليمية على استئصال شأفة الفقر وتمتين التعاون والمساعدة الإنمائية وتعزيز احترام حقوق الإنسان والحريات الأساسية."	1
"ويرحب مجلس الأمن، في هذا الصدد، بالاجتماع الافتتاحي لفرقة العمل المشتركة بين الأمم المتحدة والاتحاد الأفريقي المعنية بالسلام والأمن الذي عقد في 25 أيلول/سبتمبر 2010 ويشجع فرقة العمل على التركيز على المسائل الاستراتيجية والمسائل الخاصة ببلدان معينة في القارة التي تهم المنظمتين كلتيهما."	1
