"en_ar_GOOGLE"	"VerCoop"
"تتطلب مراقبة الحدود وضع تدابير وممارسات للفحص المناسب للمسافرين واللاجئين وطالبي اللجوء، والفحص والتفتيش الفعالين للبضائع وأمتعة المسافرين، والكشف عن تهريب الأسلحة الصغيرة والأسلحة الخفيفة ومنعه، وكذلك كنقد وأدوات قابلة للتداول لحاملها."	0
"25 - إدراكاً للحاجة الخاصة إلى تنسيق عمله مع المديرية التنفيذية للجنة مكافحة الإرهاب وغيرها من الهيئات ذات الصلة في المجالات التي قد تشعر فيها الدول بأنها مثقلة بالأعباء بسبب طلبات الحصول على معلومات من مجلس الأمن، وضع الفريق استراتيجية مشتركة مع المديرية التنفيذية ولجنة مكافحة الإرهاب. الخبراء الذين يدعمون اللجنة المنشأة عملا بالقرار 1540 (2004) لمعالجة المشاكل التي تواجهها الدول التي لم تقدم بعد التقارير المطلوبة من اللجان الثلاث."	1
"واتفقت السلطات على أن ذوي الأصل الألباني كانوا ضحايا للتمييز الاجتماعي والمؤسسي، وقبلت بأن تدابير بناء الثقة، مثل ضم ذوي الأصل الألباني إلى قوة الشرطة المحلية وزيادة تمثيلهم في الهياكل السياسية، من شأنها أن تقطع شوطا طويلا نحو تقليص عدد السكان من أصل ألباني. التوترات ونحو الاستقرار على المدى الطويل في المنطقة."	1
"وتمشيا مع التوجيهات السياساتية للجنة بشأن حقوق الإنسان ومكافحة الإرهاب، تدمج المديرية التنفيذية حقوق الإنسان في استراتيجية اتصالاتها، مشددة على أنه يجب على الدول أن تكفل امتثال تدابيرها لمكافحة الإرهاب لالتزاماتها بموجب القانون الدولي."	1
"وأعربوا عن تطلعهم إلى الترحيب بانضمام تيمور الشرقية إلى الأمم المتحدة."	1
"ورغم أن هذه التوصية موجهة في المقام الأول إلى الإدراج في القائمة في المستقبل، فقد ترغب اللجنة في تقديم توجيهات أكثر تحديدا واستهدافا للدول التي من المعروف أن عمليات النقل هذه قد حدثت فيها بالفعل."	1
"وبالإضافة إلى ذلك، ستضع اللجنة جدولاً زمنياً للاجتماعات يسعى إلى تحقيق أهدافها بكفاءة وسرعة."	1
"وسيتولى إدارة فريق العمل رئيس ونائب رئيس، بدعم من أمانة منتدى التعاون الاقتصادي لآسيا والمحيط الهادئ (APEC)."	0
"وبمجرد تحديد الوضع المستقبلي، فإن الوجود الدولي - العسكري والمدني - سيتطلب الموارد اللازمة لإدارة تنفيذ التسوية بطريقة مستقرة ومنظمة."	0
"ويتعرض الأشخاص الذين يُقبض عليهم وهم يمارسون المسيحية لعقوبات شديدة في انتهاك للحق في حرية الدين وحظر التمييز الديني. ب. التمييز"	0
"ورد الرئيس البشير دبلوماسيا على القرار الكيني وهدد بفرض عقوبات اقتصادية وتجارية."	0
"وتعرب بشكل خاص عن قلقها العميق إزاء استخدام العنف الجنسي كسلاح في الحرب. ويدعو جميع الدول إلى وضع حد للإفلات من العقاب في هذا الصدد أيضًا."	1
"ويكرر المجلس أن وضع برنامج شامل لبناء السلام مع التركيز بشكل خاص على نزع السلاح والتسريح والتأهيل وإعادة الإدماج سيكون مهما للصومال بعد انتهاء الصراع على النحو المنصوص عليه في بيان رئيسه المؤرخ 28 آذار/مارس 2002 (S/PRST/2002/8). ."	1
"&quot;ويلاحظ مجلس الأمن أن هذا العام يصادف الذكرى السنوية الخامسة عشرة لنظر مجلس الأمن تدريجيا في حماية المدنيين في الصراعات المسلحة باعتبارها مسألة مواضيعية، ويسلم بالحاجة المستمرة إلى قيام مجلس الأمن والدول الأعضاء بمواصلة تعزيز حماية المدنيين في النزاعات المسلحة المدنيين في النزاعات المسلحة."	1
"في 19 آب/أغسطس 2014 (اليوم العالمي للعمل الإنساني)، ستعقد المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية، بصفتها رئيسة مجلس الأمن، جلسة مفتوحة للمجلس، في شكل إحاطة، بشأن حماية العاملين في المجال الإنساني، في إطار جدول الأعمال البند المتعلق بحماية المدنيين في النزاعات المسلحة."	1
"4 الخسائر المدعومة بتقرير استلام الطلب - 84,946,259 دولارًا أمريكيًا"	0
"وعلاوة على ذلك، استقبله في نواكشوط، في 14 شباط/فبراير، رئيس موريتانيا، سيدي محمد ولد الشيخ عبد الله، واجتمع مع وزير الشؤون الخارجية والتعاون، محمد السالك ولد محمد الأمين، وغيره من كبار المسؤولين الحكوميين."	1
"40 - وقد تلقى نحو 490 8 من المقاتلين السابقين دعما لإعادة الإدماج من برنامج الأمم المتحدة الإنمائي وشركائه المنفذين في شمال السودان."	0
"إن هذا النمط المثير للقلق من النشاط يثير قلقا بالغا ويهدد بتقويض سلامة عمليات الأمم المتحدة بشكل خطير."	0
"وأدخل تعديل أيضا لمراعاة القيمة المتبقية للمعدات المستخدمة في برنامج استخلاص النفط اعتبارا من 31 كانون الأول/ديسمبر 1992."	0
"9 كانون الثاني/يناير 2006 قدم جنود القوات المسلحة لتحرير تيمور - ليشتي/قوة الدفاع عن تيمور - ليشتي التماسًا مكتوبًا إلى العميد تور ماتان رواك والرئيس غوسماو."	1
