"en_es_GOOGLE"	"VerConf"
"Pide [al Estado afectado que facilite] la ayuda internacional para el desastre humanitario mediante una moratoria sobre todas las restricciones que puedan obstaculizar la prestación de asistencia humanitaria y el acceso a las poblaciones afectadas."	0
"El F-FDTL también está en posesión de un Minimi, un calibre .38 Special, una Browning de 9 mm, dos rifles semiautomáticos G3, un rifle M16 A1 y un arma de fuego M2 calibre .50, cuya procedencia no se explica."	0
"Podríamos continuar mencionando la pobreza generalizada, los problemas en la gestión de los recursos naturales, miles de refugiados y desplazados internos, otros miles de excombatientes que esperan su reintegración, sectores de seguridad débiles y no reformados, violaciones masivas de los derechos humanos y muchas otras amenazas que podría posiblemente alimentar nuevos conflictos."	1
"Tabla 2. Pérdidas por interrupción del negocio Unidad de negocio"	0
"Pero ahora, lo que Afganistán ha logrado se está viendo enormemente corroído por graves desafíos a la seguridad y la estabilidad del país."	1
"Es innegable que hay mucho en juego, ya que el incumplimiento del plazo para los referendos prescrito por el Acuerdo General de Paz podría tener graves consecuencias."	1
"Este ha sido un tema delicado, ya que ha habido falta de confianza entre algunos agentes de policía en diferentes lugares."	1
"Pero persiste el grave peligro de que, como resultado de esa decisión, que viola los documentos de las conferencias de Bonn y Berlín, el país enfrente una situación explosiva plagada de nueva resistencia armada y fragmentación interna de las estructuras de poder."	1
"En situaciones recientes, como las de Costa de Marfil y Libia, el Consejo acogió con agrado las comisiones de investigación establecidas por el Consejo de Derechos Humanos. Esto ha demostrado cómo las medidas concretas para mejorar la paz y la seguridad y la protección de los derechos humanos están estrechamente vinculadas."	0
"XII. RECLAMACIÓN DE OGE DRILLING INC."	0
"Observamos que, en su informe (S/2008/728), el Secretario General expresa preocupación por la situación de seguridad en la parte oriental de la República Democrática del Congo."	1
"El Consejo debe pedir el cese inmediato de todas las operaciones militares en Gaza y la retirada de las fuerzas de ocupación israelíes de esa zona."	1
"Peor aún, las actividades de estos grupos terroristas plantean una grave amenaza a los esfuerzos de las misiones internacionales de consolidación y mantenimiento de la paz, por ejemplo en Somalia y Malí."	1
"Alienta a las comunidades a autocontrolarse y contrarrestar las opiniones polarizadoras sin interferencia del Gobierno como forma más sostenible de prevenir la radicalización dentro de las comunidades."	0
"Un Estado observó que, si bien las iniciativas mundiales de lucha contra el terrorismo habían debilitado sustancialmente el liderazgo de la organización Al-Qaida, la fuente de la amenaza se había desplazado a grupos afiliados a la organización principal, pero separados de ella, así como a personas afectadas por el ideología de esos grupos y por su incitación a la violencia. Varios Estados destacaron que el terrorismo no debe asociarse con ninguna religión, nacionalidad, civilización o grupo y que la amenaza terrorista provenía de múltiples fuentes, incluidos grupos de extrema derecha y xenófobos."	1
"Lamentablemente, esas advertencias no fueron atendidas."	1
"90. Hay varias anomalías adicionales relacionadas con ambos vuelos."	0
"&quot;El Consejo de Seguridad observa con preocupación que el terrorismo sigue planteando una grave amenaza a la paz y la seguridad internacionales, el disfrute de los derechos humanos y el desarrollo social y económico de todos los Estados miembros, y socava la estabilidad y la prosperidad mundiales; que esta amenaza se ha vuelto más difuso, con un aumento, en varias regiones del mundo, de los actos terroristas, incluidos los motivados por la intolerancia o el extremismo, y expresa su determinación de combatir esta amenaza."	1
"Además, las interacciones del Equipo con los Estados miembros y el Comité cambiarían significativamente si se convirtiera en árbitro de las decisiones de inclusión y exclusión de la lista."	0
"IX. Puntos de referencia 59. Los puntos de referencia identificados conjuntamente por las autoridades de Malí, la MINUSMA y el equipo de las Naciones Unidas en el país se centran en tres tareas prioritarias identificadas en la resolución 2164 (2014) del Consejo de Seguridad, a saber, la seguridad, la estabilización y la protección de los civiles; apoyo al diálogo político nacional y la reconciliación nacional; y apoyo al restablecimiento de la autoridad del Estado en todo el país, la reconstrucción del sector de seguridad de Malí, la promoción y protección de los derechos humanos y la ayuda humanitaria."	0
"&quot;El Consejo de Seguridad reitera su más enérgica condena de la profanación, los daños y la destrucción de lugares de importancia sagrada, histórica y cultural, en especial, aunque no exclusivamente, aquellos designados como Patrimonio de la Humanidad por la UNESCO, incluida la ciudad de Tombuctú."	1
"Dirección de correo electrónico: jsandoval@sre.gob.mx"	0
"En esa ocasión, también proporcionó información actualizada sobre la amenaza que plantean los combatientes terroristas extranjeros asociados con el Estado Islámico en el Iraq y el Levante y el Frente Al-Nusrah, de conformidad con el párrafo 26 de la resolución 2178 (2014)."	1
"Me preocupa profundamente que la práctica de la violencia sexual contra los niños socave las perspectivas de coexistencia pacífica en Darfur en los años venideros."	1
"39. El 10 de abril de 2013 escribí a los Ministros de Asuntos Exteriores de Marruecos y de la República Árabe Saharaui Democrática."	0
"Destacando la necesidad de intensificar la lucha contra el terrorismo a nivel nacional y fortalecer, bajo los auspicios de las Naciones Unidas, una cooperación internacional eficaz en esta esfera sobre la base de los principios de la Carta de las Naciones Unidas y las normas del derecho internacional, incluido el respeto del derecho internacional humanitario y de los derechos humanos,"	0
"Los agentes armados respondieron que &quot;de todos modos eran todos iguales&quot; y comenzaron a destrozar la casa."	0
"Resolución CITMA No. 32/2003, artículo 32f"	0
"Para garantizar que los posibles peticionarios comprendan claramente el proceso y sean conscientes de los pasos a seguir y para salvaguardar la coherencia en la implementación, se han desarrollado prácticas y procedimientos, y se ha difundido información sobre ellos, para concretar aún más el proceso."	0
"Condenando todos los ataques contra el personal humanitario y de mantenimiento de la paz de las Naciones Unidas, independientemente de sus autores, y destacando que los responsables de tales ataques deben ser llevados ante la justicia."	1
"Como UNAMA, seríamos irresponsables si no hiciéramos un llamamiento a la comunidad internacional, al Gobierno del Pakistán y al Gobierno del Afganistán y a sus fuerzas nacionales para que pusieran fin a esa situación, particularmente en la frontera sur."	1
"35. Las Fuerzas Nacionales de Liberación (Palipehutu-FNL), que representan una amenaza para la seguridad de Burundi y de la región en su conjunto, deben unirse sin demora al bando de la paz."	0
"57. El interés propio de quienes se oponen al establecimiento de un gobierno de buena fe ha sido una constante, y en sus informes anteriores el Grupo de Supervisión ha dejado al descubierto este problema central en Somalia. El problema persiste, y el tema más notorio del presente informe es la tendencia constante a una escalada de violencia potencial en un patrón de protección de intereses creados arraigados."	1
"Las opiniones divergentes sobre esta cuestión en la Unión Africana y las Naciones Unidas complicarán cualquier proceso de transición."	0
"483. Los comités rechazaron demasiados casos porque los interrogatorios de las víctimas revelaron que el delito denunciado no equivalía a violación, ya que no se había producido penetración, o porque los denunciantes habían confundido el término árabe para opresión con el término para violaciones y habían presentado por error denuncias de otras formas de abuso o violencia, como palizas."	1
"Como dije antes, la aplicación de dobles raseros al abordar el terrorismo y los grupos terroristas es otro asunto importante y de grave preocupación que socava gravemente la lucha colectiva de la comunidad internacional contra el terrorismo."	1
"64. Mubarak Saleh Herzan Malis Al-Mutayri"	0
"El Consejo de Seguridad toma nota con reconocimiento de las medidas iniciales adoptadas rápidamente por el gobierno de Ruanda para manejar esta situación y alienta al gobierno de Ruanda a continuar colaborando con las Naciones Unidas y las organizaciones internacionales pertinentes para garantizar que estos combatientes sean desmovilizados permanentemente y sean tratados. de acuerdo con el derecho internacional pertinente, con especial atención a los niños y a las mujeres entre ellos."	0
