"en_es_GOOGLE"	"VerCoop"
"(iv) Producir y actualizar periódicamente, y al menos mensualmente, un calendario de eventos de divulgación o actividades similares, que abarquen períodos de al menos seis meses en el futuro, que incluya información sobre otras actividades de los Estados y organizaciones internacionales, regionales y subregionales pertinentes, el Comité contra el Terrorismo, el Comité establecido en virtud de la resolución 1267 (1999) y otros órganos de las Naciones Unidas;"	1
"a) si mediante el acto descrito en el apartado 1 anterior causa lesiones corporales graves a al menos dos personas o la muerte, o"	0
"Este fue el tercer cohete lanzado desde Gaza hacia Israel desde el verano."	0
"Además, una mayor coordinación e interoperabilidad entre esas organizaciones, así como el desarrollo y el intercambio de estrategias, políticas operativas y mejores prácticas comunes en la gestión civil de crisis mejorarían la eficiencia y la coherencia en la gestión de crisis."	1
"32. La idea detrás del nuevo formato es hacer que la verificación de la Lista, ya sea manual o electrónicamente, sea lo más sencilla y eficiente posible, reduciendo la probabilidad de posibles coincidencias que requieran una investigación más detallada para determinar si se aplican sanciones."	0
"Cuadro 14. COMPENSACIÓN RECOMENDADA POR LA RECLAMACIÓN DE BECHTEL"	0
"&quot;El Consejo de Seguridad reafirma que el terrorismo en todas sus formas y manifestaciones constituye una de las amenazas más graves a la paz y la seguridad y que cualquier acto de terrorismo es criminal e injustificable, independientemente de su motivación, cuándo y quién lo cometa."	1
"Se han identificado casos de blanqueo de dinero y financiación del terrorismo que implican el uso de nuevos métodos de pago. Sin embargo, los Estados están experimentando dificultades para desarrollar legislación y sistemas regulatorios apropiados para estos métodos de pago, que están evolucionando a un ritmo cada vez más rápido."	0
"El Consejo también adoptó una declaración presidencial (S/PRST/2011/17), en la que destacó la necesidad de mejorar las comunicaciones entre él mismo, los países que aportan contingentes y fuerzas de policía, la Secretaría de las Naciones Unidas y otras partes interesadas a fin de fomentar un espíritu de asociación, cooperación, confianza y confianza mutua y asegurar que el Consejo tenga en cuenta las opiniones de quienes trabajan sobre el terreno al tomar decisiones sobre los mandatos de mantenimiento de la paz."	0
"Estos pueden estar relacionados con (a) extensión y orientación del sector privado; (b) supervisión de organizaciones benéficas; (c) acciones de cumplimiento para garantizar que las organizaciones benéficas cumplan con los requisitos para combatir el lavado de dinero y la financiación del terrorismo; yd) compromiso internacional. E. Negocios y profesiones no financieras"	1
"c) cooperar estrechamente para aplicar plenamente las sanciones contra los terroristas y sus asociados, en particular Al-Qaeda y los talibanes y sus asociados, como se refleja en las resoluciones 1267 (1999), 1390 (2002) y 1455 (2003), para tomar medidas urgentes acciones para negarles el acceso a los recursos financieros que necesitan para llevar a cabo sus acciones y cooperar plenamente con el Grupo de Supervisión establecido en virtud de la resolución 1363 (2001);"	0
"69. Mientras continúan las conversaciones de paz entre Malíes en Argel, bajo la facilitación del equipo de mediación encabezado por Argelia, insto a todas las partes a negociar de buena fe para llegar a un acuerdo de paz amplio, aplicable y sostenible que aborde las causas profundas del conflicto. conflicto."	1
"c) Alentar a los Estados a aumentar el intercambio de información entre las autoridades regionales de control fronterizo y mejorar la seguridad fronteriza en los puntos de entrada para prevenir el movimiento transfronterizo ilegal de personas, cargamentos y armas/explosivos."	1
"En septiembre se produjeron brechas por ambas partes, ataques y contraataques, venganzas y represalias."	0
"42. Según lo dispuesto en la resolución 2083 (2012), el Equipo de Vigilancia presentó informes al Comité en julio y diciembre de 2013, en los que formuló recomendaciones sobre cómo mejorar el régimen de sanciones y fortalecer el impacto de las sanciones, con una evaluación de la amenaza. de Al-Qaida y sus afiliados y actualizaciones sobre las actividades del Equipo."	0
"Mary Ellen Gondeck, Hermanas de San José"	0
"44. El nivel de ratificación de los instrumentos internacionales no ha cambiado desde 2009 y varía mucho."	0
"Solicita al Secretario General que vele por que sus [Representantes Especiales para los países vecinos] coordinen las actividades de [sus respectivas misiones], compartan la información militar de que dispongan, en particular sobre los movimientos transfronterizos de elementos armados y el tráfico de armas, y pongan en común sus recursos logísticos y administrativos, en una medida que no afecte la capacidad de llevar a cabo sus respectivos mandatos, a fin de maximizar la eficiencia y la rentabilidad."	1
"El Gobierno de Malí puso inmediatamente la clínica en cuarentena y unidades de policía constituidas de la MINUSMA ayudaron a las autoridades malienses a brindar seguridad en los alrededores de la clínica."	0
"76. Continuaron los esfuerzos para reclutar a miembros de las comunidades minoritarias para el Cuerpo de Protección de Kosovo."	0
"5. Decide que los Estados Miembros, de conformidad con el derecho internacional de los derechos humanos, el derecho internacional de los refugiados y el derecho internacional humanitario, impedirán y reprimirán el reclutamiento, la organización, el transporte o el equipamiento de personas que viajen a un Estado distinto de su Estado de residencia o nacionalidad. con el fin de perpetrar, planificar, preparar o participar en actos terroristas o proporcionar o recibir entrenamiento terrorista, y la financiación de sus viajes y de sus actividades;"	1
"La situación y el sufrimiento continuos del pueblo palestino siguen siendo una encarnación trágica de las consecuencias de la no aplicación de las resoluciones y de las decisiones del Consejo de Seguridad."	0
"Reiterando su pleno apoyo a los esfuerzos por alcanzar una solución amplia e inclusiva al conflicto de Darfur, y teniendo presente el Acuerdo de Paz de Darfur, la necesidad de concluir el proceso político y poner fin a la violencia y los abusos en Darfur,"	1
"Todas las provincias y la ciudad autónoma de Buenos Aires han pasado a ser partes de la Ley N° 24.059."	0
"Reconozcamos estas verdades que simplemente acabo de resaltar."	0
"Insta a los signatarios del [acuerdo de paz] a trabajar por una solución sostenible para el retorno voluntario, la reinstalación, la reintegración y la seguridad de las personas desplazadas, incluso abordando las cuestiones de tenencia de la tierra, con el apoyo del sistema de las Naciones Unidas, y a cumplir en este considerar sus compromisos de conformidad con el... Acuerdo Político y sus obligaciones bajo el derecho internacional."	1
"23. El mandato del Panel se describe en la sección A supra."	0
"La situación en el Chad, la República Centroafricana y la subregión (27 de agosto de 2007; 4 de febrero de 2008)"	0
"Para cumplir esos estándares es necesario transferir más competencias y responsabilidades a las autoridades locales y acelerar la privatización."	0
"En cuanto a los asesinatos de militares detenidos por los rebeldes, la Comisión ha recibido informes, especialmente del Gobierno, sobre ejecuciones de soldados detenidos llevadas a cabo por los rebeldes."	0
"560. Es necesario agregar que la noción de responsabilidad superior también se aplica a los conflictos armados internos, como lo han sostenido con autoridad los Tribunales Internacionales. La opinión jurídica de los Estados es en el mismo sentido."	1
"5. Abyei y los esfuerzos por resolver el estancamiento"	0
"Cartas de crédito que vencen en 2006 y 2007"	0
"El Equipo tiene conocimiento de 15 demandas presentadas en cinco Estados miembros, así como ante el Tribunal de Justicia de las Comunidades Europeas, impugnando la implementación por parte de los Estados miembros de algún aspecto de las sanciones."	1
"Durante la reunión, las partes entablaron un amplio intercambio de opiniones sobre la implementación de las resoluciones del Consejo de Seguridad y sobre el ejercicio del principio de autodeterminación."	1
"Aunque no ha surgido ningún caso real desde el último informe del Equipo, persiste la preocupación de que los grupos e individuos incluidos en la lista sigan teniendo la ambición de organizar un ataque de ese tipo, además de varios informes de que todavía existe un suministro ilícito de materiales radiológicos, incluso en zonas donde Al-Qaida y los talibanes están activos."	0
