"en_ar_TRANSFORMERS"	"MatCoop"
"وشدد الأمين العام المساعد، في معرض تقديمه للتقرير، على خطر تدهور الحالة الأمنية، على الرغم من الهدوء السائد في المنطقة، ولا سيما نتيجة قيام السلطات السودانية بإدراج أبيي كدائرة انتخابية للانتخابات الرئاسية لعام 2015."	0
"وفي المشاورات غير الرسمية التي أعقبت الاجتماع، أصر وكيل الأمين العام، برفقة موظفي البعثة المتكاملة، على أن التهديد هام وحقيقي ومتطور، وأنه يتعين بالتالي بذل كل ما في وسعه لحماية أفراد البعثة المتكاملة في ظل التهديدات المتزايدة غير المتناظرة ولتعزيز القدرة التشغيلية للبعثة تمشيا مع ولايتها."	1
"وتُمنح إعفاءات لإمدادات الأسلحة والأعتدة الفتاكة ذات الصلة إلى قوات الأمن الإيفوارية، بهدف دعم عملية إصلاح قطاع الأمن في كوت ديفوار أو استخدامها فيها فقط، على نحو ما أُبلغت به اللجنة مسبقا."	1
"ولكن رغم تلك التطورات، لا يزال يتعين التغلب على التحديات التي تواجه سلطة الحكومة وسيطرتها الفعلية على أراضيها الوطنية."	0
"وعلينا الآن أن نعجل بالعمل بشأن التزاماتنا المتبادلة."	0
"2 - المجموعة الثانية: تحركت المجموعة من فندق القناة في الساعة 00/8 ووصلت إلى شركة التوليم التابعة لشركـة الرشيد التابعة لشركـة التأميـن."	0
"والخسارة هي 618 466 4 ديناراً كويتياً التي تقدم 304 305 1 فرنكات فرنسية."	0
"وبدأ تنفيذ مشروع الإسكان الإقليمي في أوائل عام 2013."	0
"وهو يلزم كلا الطرفين بالإفراج الفوري عن الأطفال المرتبطين بالقوات المسلحة وإعادة إدماجهم."	1
"وإذ تؤكد من جديد التزام الدول الأعضاء بأن تقوم دون تأخير بتجميد الأموال وغيرها من الأصول المالية أو الموارد الاقتصادية للأشخاص الذين يرتكبون أعمالا إرهابية أو يحاولون ارتكابها أو يشاركون في ارتكابها أو يسهلون ارتكابها؛ وللكيانات التي يملكها أو يتحكم فيها بصورة مباشرة أو غير مباشرة هؤلاء الأشخاص؛ وللأشخاص والكيانات الذين يعملون باسم هؤلاء الأشخاص والكيانات أو بتوجيه منهم، بما في ذلك الأموال المستمدة من الممتلكات التي يمتلكها هؤلاء الأشخاص والأشخاص المرتبطون بهم والكيانات أو التي يتحكم فيها بصورة مباشرة أو غير مباشرة، أو المتأتية من تلك الممتلكات أو المتأتية منها،"	0
":: تحليل المجال الاستراتيجي الذي تتيحه المشاركة في الجرائم العابرة للحدود للجماعات الإرهابية المشاركة في بنود مدرجة حاليا في جدول أعمال مجلس الأمن"	0
":: اتخاذ تدابير تأديبية عسكرية مناسبة والتمسك بمبدأ مسؤولية القيادة."	0
"وشجع أعضاء المجلس السلطات البوروندية على بذل مزيد من الجهود لتهيئة الظروف اللازمة لإجراء انتخابات شاملة للجميع عن طريق الحوار البناء، وفتح المجال السياسي، وإنهاء العنف بدوافع سياسية، ومكافحة الإفلات من العقاب، وفقا للقرار 2137 (2014)."	1
"ودعا أيضا إلى وضع حد فوري لجميع أعمال العنف وحث جميع الأطراف على التصرف بأقصى قدر من ضبط النفس والامتناع عن الأعمال الانتقامية، بما في ذلك الهجمات على مؤسسات الدولة."	0
"ومن بين هذه الشواغل، لا بد من إبراز ما يلي: تدهور الحالة الأمنية في الأسابيع والأشهر الأخيرة."	0
"وفي حين كان من المتوخى أن تكون المبادرة استجابة لنمو الاتجار بالمخدرات والجريمة المنظمة عبر الوطنية في غرب أفريقيا، فإن وحدات الجريمة عبر الوطنية ستعمل كمراكز دمج لإنفاذ القانون لدعم القدرة التحليلية والتقنية الوطنية والإقليمية على التصدي للتهديدات عبر الوطنية."	1
"77- وفي إطار جهوده الرامية إلى تعزيز التعاون الإقليمي، نظم المكتب، بالاشتراك مع المنتدى العالمي لمكافحة الإرهاب، مؤتمراً بشأن التعاون الإقليمي في المسائل الجنائية في المغرب العربي والساحلي، عُقد في الدار البيضاء، المغرب، من 16 إلى 18 نيسان/أبريل 2013."	1
"6 - واستنادا إلى الاستعراض الشامل لجميع الأسماء المدرجة في القائمة الذي أُنجز في عام 2010، عملا بالفقرة 25 من القرار 1822 (2008)، نفذت اللجنة منذ ذلك الحين آليات عديدة لكفالة أن تعكس القائمة على أفضل وجه التهديد الذي يشكله تنظيم القاعدة، ولضمان استعراض كل قيد دوريا لتحديد ما إذا كان من المناسب مواصلة الإدراج."	1
"وفي الاجتماعات الدولية، تمكن الفريق من الحكم على وعي الدولة بنظام الجزاءات دون الاستفادة من الإعداد."	0
"المقرر عقدها يوم الأربعاء، 29 أيلول/سبتمبر 2010، الساعة 00/10"	0
"(ح) خلال مرحلة الحوار، ينظر أمين المظالم بجدية في آراء الدول المقدمة للأسماء، فضلا عن الدول الأعضاء الأخرى التي تقدم معلومات ذات صلة، ولا سيما الدول الأعضاء الأكثر تضررا من الأعمال أو الرابطات التي أدت إلى الإدراج الأصلي للأسماء."	0
"62 - وأشارت إحدى الدول إلى أن أفضل سبيل لتحقيق هذا الهدف هو بث الإحساس بالواجب المدني والاعتراف بأنه يجب على الجمهور إبلاغ سلطات إنفاذ القانون بشواغله."	1
