"en_es_GOOGLE"	"MatCoop"
"17. Mediante visitas a países donantes, la Dirección Ejecutiva ha podido reunir información mucho más precisa sobre sus intereses regionales, sus capacidades de asistencia técnica contra el terrorismo y sus programas existentes."	1
"El Programa de Acción contiene sugerencias concretas para mejorar la legislación y los controles nacionales y la asistencia y cooperación internacionales. Exhorta a los Estados a abordar las necesidades especiales de los niños afectados por conflictos armados."	1
"La MPUE ha descentralizado sus funciones de enlace para mejorar la coordinación a nivel local, mientras que el trabajo preparatorio previo a la llegada de la EUFOR facilitó el proceso de transición."	1
"Una instantánea de la situación humanitaria en Yamoussoukro"	0
"Si los bancos son demasiado proscriptivos a la hora de decidir qué examinar como posible caso de financiación del terrorismo, es tan probable que pasen por alto el uso de nuevos métodos como que descubran el uso de los antiguos."	1
"Sin embargo, los mecanismos internacionales de derechos humanos han planteado una serie de preocupaciones sobre violaciones presuntamente cometidas por organismos encargados de hacer cumplir la ley y de inteligencia en el curso de investigaciones e interrogatorios."	0
"Que se celebrará el martes 24 de abril de 2012, a las 10.00 horas"	0
":: 22 de diciembre de 2001, Gus Kouwenhoven llegó a Monrovia procedente de Abidján."	0
"Protocolo de Ginebra (Declaración de Sucesión) de 19 de julio de 1971;"	0
":: Evaluación de los avances en el proceso de consolidación de la paz antes del examen de decisiones sobre la reducción y/o la transición de una forma de participación de las Naciones Unidas a otra, que podría incluir: a) el nivel de apoyo y compromiso de la comunidad internacional; b) formas de mejorar la capacidad de los equipos de las Naciones Unidas en los países para que puedan seguir apoyando los esfuerzos de consolidación de la paz a largo plazo en los países incluidos en el programa; yc) oportunidades y riesgos específicos de cada país para la consolidación de la paz."	1
"Es con mayor preocupación que debo informar nuevamente hoy que, a pesar de los considerables esfuerzos de la UNAMID, la situación de seguridad en Darfur no ha mejorado mucho."	0
"El presupuesto estimado para la operación de un año es de unos 190 millones de dólares."	0
"En marzo de 2014 se envió al Comité un informe sobre este incidente."	0
"19. Solicita al Grupo de Expertos que siga coordinando sus actividades, según proceda, con las operaciones de la Operación Híbrida de las Naciones Unidas y la Unión Africana en Darfur (UNAMID) y con los esfuerzos internacionales para promover un proceso político en Darfur, y que evalúe en el ínterin e informes finales sobre los avances en la reducción de las violaciones por todas las partes de las medidas impuestas en los párrafos 7 y 8 de la resolución 1556 (2005), el párrafo 7 de la resolución 1591 (2005) y el párrafo 10 de la resolución 1945 (2010), los avances en la eliminación de los impedimentos a el proceso político, las amenazas a la estabilidad en Darfur y la región; violaciones del derecho internacional humanitario o violaciones o abusos de los derechos humanos, incluidos ataques contra la población civil, violencia sexual y de género y violaciones y abusos graves contra los niños, y otras violaciones de las resoluciones antes mencionadas, y que proporcione al Comité con información sobre las personas y entidades que cumplen con los criterios de inclusión en el párrafo 3 (c) de la resolución 1591;"	1
"16. Se creó un sitio web independiente para la Oficina del Defensor del Pueblo (http://www.un.org/en/sc/ombudsperson/). El sitio web proporciona información clave sobre las operaciones de la Oficina, incluida una descripción del procedimiento para considerar las solicitudes de exclusión de la lista e instrucciones generales sobre el contenido de las solicitudes presentadas al Ombudsman."	1
":: Nada Waleed al-Tayasnahi, 12 años"	0
"Insta a los signatarios del [acuerdo de paz] a trabajar por una solución sostenible para el retorno voluntario, la reinstalación, la reintegración y la seguridad de las personas desplazadas, incluso abordando las cuestiones de tenencia de la tierra, con el apoyo del sistema de las Naciones Unidas, y a cumplir en este considerar sus compromisos de conformidad con el... Acuerdo Político y sus obligaciones bajo el derecho internacional."	0
"40. La UNODC siguió prestando asistencia técnica contra el terrorismo a países de África oriental. Por ejemplo, en estrecha consulta con las autoridades nacionales de Djibouti, Etiopía, Kenya y Somalia, elaboró programas de asistencia a largo plazo específicos para cada país para fortalecer sus respuestas de justicia penal al terrorismo de conformidad con el estado de derecho y con el debido respeto a los derechos humanos. derechos."	1
"iii) Cooperación con organizaciones internacionales, incluidos los comités del Consejo de Seguridad establecidos en virtud de las resoluciones 1267 (1999) y 1373 (2001);"	1
"d) Operaciones de identificación de la población y registro de electores"	0
"El pueblo israelí, que había esperado que la retirada de Israel del Líbano, que fue certificada por este Consejo hace seis años, traería seguridad a lo largo de su frontera norte, se encuentra bajo constantes ataques con cohetes de Hezbollah, que cada día llegan más adentro del territorio israelí. ."	0
"La Dirección Ejecutiva ayudará al Comité a iniciar un debate para explorar las necesidades de asistencia técnica de los Estados para implementar la resolución 1624 (2005) y facilitará la prestación de dicha asistencia, según corresponda."	1
"La Comisión no pudo confirmar la afirmación del Gobierno de que soldados y civiles heridos habían muerto dentro del edificio del hospital."	0
"Recientemente se han emprendido otras iniciativas: en agosto de 2011 se creó una Comisión de Reconciliación Nacional provisional, y en septiembre el Gobierno de Guinea y la Comisión de Consolidación de la Paz de las Naciones Unidas llegaron a un acuerdo sobre una estrategia conjunta para promover la reconciliación nacional y reformar el sector de la seguridad, entre otras cosas. ."	1
"1. YO&#39;N CHO&#39;NG NAM"	0
"Los esfuerzos antiterroristas no deben implicar dobles raseros ni medidas unilaterales de uso de la fuerza, que podrían dañar la cohesión de la coalición contra el terrorismo y desestabilizar la situación regional y mundial."	1
"73. El Departamento de Seguridad Civil y Preparación para Emergencias se creó oficialmente el 9 de noviembre mediante el reglamento Nº 2000/61 de la UNMIK."	1
"13. Si bien se sabe que la mayoría de los Estados de la subregión han establecido unidades encargadas de hacer cumplir la ley contra el terrorismo, sólo tres Estados han establecido estructuras institucionales adecuadas y la coordinación interinstitucional necesaria para abordar las cuestiones de lucha contra el terrorismo."	1
"Los miembros orientales de la UPF habían sido desarmados por el comandante da Cruz para que estas armas estuvieran disponibles."	1
"Cuando comenzó el proceso de recogida de armas, llegaron otros seis vehículos de las Naciones Unidas en los que viajaban oficiales de la UNPOL, incluido el Sr. Malik."	1
"&quot;El juez de prisión podrá ordenar un nuevo examen de salud."	0
"&quot;El Consejo de Seguridad condena enérgicamente el uso continuo del territorio afgano, especialmente las zonas controladas por los talibanes, para albergar y entrenar a terroristas y planificar actos terroristas, y reafirma su convicción de que la represión del terrorismo internacional es esencial para el mantenimiento de la paz internacional. paz y seguridad, insiste en que los talibanes dejen de proporcionar refugio y entrenamiento a terroristas internacionales y sus organizaciones, y tomen medidas efectivas para garantizar que el territorio bajo su control no se utilice para instalaciones y campamentos terroristas o para la preparación u organización de terroristas. actos contra otros Estados o sus ciudadanos, y cooperar con los esfuerzos para llevar ante la justicia a los terroristas acusados."	0
"Esas precauciones, establecidas en el derecho internacional consuetudinario, son las siguientes: un beligerante debe (a) hacer todo lo posible para verificar que los objetivos que se van a atacar no sean de carácter civil; b) tomar todas las precauciones posibles al elegir los medios y métodos de combate con miras a evitar o al menos minimizar los daños incidentales a civiles o bienes de carácter civil; c) abstenerse de lanzar ataques que puedan causar pérdidas incidentales de vidas civiles o lesiones a personas civiles o a bienes de carácter civil y que sean excesivos en relación con la ventaja militar concreta y directa prevista; (d) dar aviso previo efectivo de ataques que puedan afectar a la población civil, excepto en casos de asalto (según lo previsto en el artículo 26 del Reglamento de La Haya de 1907) o, según lo previsto en el artículo 57(2)(C), a menos que las circunstancias no lo permitan, es decir, cuando un beligerante considere indispensable un ataque sorpresa."	1
"2. Decide que la Dirección Ejecutiva seguirá funcionando como misión política especial bajo la orientación normativa del Comité contra el Terrorismo durante el período que finalizará el 31 de diciembre de 2010 y decide además realizar un examen provisional antes del 30 de junio de 2009 y un examen exhaustivo de la labor de la Dirección Ejecutiva antes de la expiración de su mandato;"	1
"Siguen siendo un arma versátil y peligrosa y la principal causa de víctimas civiles en muchos ataques terroristas cometidos por afiliados de Al-Qaida."	0
"En consecuencia, las redes de tráfico de armas se vieron obligadas a actuar con mayor cuidado en el movimiento de envíos de armas desde Yemen a Somalia a través del Golfo de Adén."	1
