"en_ar_GOOGLE"	"MatConf"
"وفي هذا السياق، أصبح يُنظر إلى أحداث 25 مارس/آذار على أنها تم التخطيط لها منذ فترة طويلة وعلى أنها التهديد النهائي للنظام."	0
"110 - والتدريب هو مقدمة أساسية لأي هجوم ناجح، ومن المهم أن نتذكر أن حظر الأسلحة يشمل التدريب على وجه التحديد (القرار 1617 (2005)، الفقرة 1 (ج))."	1
"564) تمشيا مع التعليق الوارد أعلاه بشأن هيكل الجماعات المتمردة، جمعت اللجنة ما يكفي من المواد الموثوقة للإشارة إلى أربعة أفراد يشغلون مناصب هامة داخل الجماعات المتمردة المختلفة الذين قد يشتبه في أنهم مسؤولون عن الفشل المتعمد في منع أو قمع ارتكاب الجرائم من قبل المتمردين."	0
"البيان الختامي لمجموعة العمل من أجل سوريا"	0
"تعزيز وتقوية سيادة القانون في صون السلام والأمن الدوليين"	0
"إن التطبيق غير السليم والمستمر لتدابير الجزاءات التي فرضها مجلس الأمن يقيد الحقوق الأساسية في الملكية والتنقل دون أي أساس أو مبرر قانوني."	1
"وكرر أعضاء المجلس دعمهم للجهود التي يبذلها المبعوث الخاص لإشراك الطرفين بهدف التغلب على الجمود الحالي في عملية السلام. ودعوا الطرفين إلى استكشاف السبل الكفيلة بدفع عملية ترسيم الحدود إلى الأمام."	0
"&quot;ويؤيد مجلس الأمن المحادثات السداسية ويدعو إلى استئنافها في وقت مبكر بهدف تحقيق نزع السلاح النووي في شبه الجزيرة الكورية بطريقة سلمية ويمكن التحقق منها، والحفاظ على السلام والاستقرار في شبه الجزيرة الكورية وفي شمال شرق آسيا."	0
"341- وأفادت مصادر أخرى باختطاف نساء وفتيات واحتجازهن لعدة أيام واغتصابهن مراراً وتكراراً على يد الجنجويد والجنود في القرى التي تتعرض للهجوم وفي المعسكرات والمخابئ. وعلاوة على ذلك، ورد أن التعذيب استخدم لمنع النساء من الهروب."	1
"23 - أدت الأجهزة المتفجرة المرتجلة من مخلفات النزاع إلى مقتل 6 أطفال وإصابة 44 آخرين."	1
"57- وتثبت الأدلة أنه بالإضافة إلى المدني الذي قُتل في راي كوتو، قُتل مدنيان آخران خلال الليل."	1
"وبينما أدانت كل من بريشتينا وبلغراد الحادث بشدة ودعوا إلى القبض على مرتكبيه، زعم كل جانب أن الطرف الآخر مسؤول عن إثارة الحادث."	0
"قانون المساعدة المتبادلة في المسائل الجنائية لعام 2002"	0
"وقد أنشأت المملكة المتحدة فرقة عمل للعدالة الجنائية، قامت بتدريب العاملين القضائيين على الاستماع إلى قضايا مكافحة المخدرات في كابول، حيث تم تقديم 65 قضية أدت إلى إدانة 15 شخصًا وإصدار أحكام تتراوح بين ثلاث إلى تسع سنوات."	1
"وذكر شاهد آخر أن فيصل الرشيد أصر في اليوم التالي لعملية الاغتيال على أن القضية قد تم حلها وأن مرتكب الجريمة هو السيد أبو عدس، باعتباره انتحاريا وأن جثة السيد أبو عدس لا تزال في مسرح الجريمة."	1
"يجوز طرد الأجنبي من أيسلندا:"	0
"قرار CITMA رقم 32/2003، المادة 19ب"	0
"لقد حان الوقت بالفعل لكي يتخذ المجتمع الدولي، وخاصة مجلس الأمن، تدابير فعالة لمواجهة السياسات والممارسات غير القانونية والإجرامية التي ينتهجها النظام الإسرائيلي، ووضع حد لإرهاب الدولة الذي يمارسه ضد الشعب الفلسطيني وفلسطين. شعوب المنطقة الأخرى."	1
"وإذ يتصرف بموجب الفصل السابع من ميثاق الأمم المتحدة،"	0
"ومن شأن وجهات النظر المتباينة حول هذه القضية عبر الاتحاد الأفريقي والأمم المتحدة أن تؤدي إلى تعقيد أي عملية انتقالية."	0
"وعلى نطاق أوسع، أتاحت شبكة الإنترنت لتنظيم القاعدة والجماعات المنتسبة إليه نشر الدعاية لجمهور عالمي، وبالتالي جعل المجندين المحتملين في متناول أيديهم، وذلك جزئيًا عن طريق جذبهم إلى المواقع الإلكترونية المرتبطة بتنظيم القاعدة."	1
"وذلك يوم الأربعاء الموافق 20 يوليو 2011 الساعة 10 صباحاً"	0
"تم تنفيذ الهجوم بشكل رئيسي من قبل الجيش. الشعب العربي هو من قام بالسرقة."	1
"ينبغي للصين أن تثير مع القائد الأعلى لجمهورية كوريا الشعبية الديمقراطية وغيره من السلطات رفيعة المستوى قضايا الاختطاف وقتل الأطفال الذين يحق لهم الحصول على الجنسية الصينية، وعمليات الإجهاض القسري المفروضة على النساء العائدات إلى وطنهن، وغير ذلك من انتهاكات حقوق الإنسان التي تستهدف الأشخاص العائدين من الصين. الصين."	1
"علاوة على ذلك، فإن اختفاء السيد أبو عدس في 16 كانون الثاني/يناير 2005 لم يتم تفسيره بطريقة تتفق مع فكرة أنه سيكون انتحارياً بعد شهر."	1
"وفي الفترة من 27 سبتمبر/أيلول 2003 إلى مايو/أيار 2004 أيضاً، تعرضت سبع قرى بالقرب من نيالا لهجمات متواصلة من قبل الجنجويد."	1
"توجد قوانين لتنظيم المنظمات الخيرية والمنظمات غير الربحية، ولكن لم تقم جميع الدول بمراجعة أطرها القانونية لمنع إساءة استخدام القطاع غير الربحي لغرض تمويل الإرهاب."	1
"وفي مارس/آذار 2004، في قرية دوبو بشمال دارفور: &quot;بدأوا يحرقون كل شيء ويسرقون ممتلكاتنا."	1
"بالإضافة إلى ذلك، هناك سلسلة من الجماعات الفلسطينية المسلحة العاملة في البلاد داخل وخارج مخيمات اللاجئين."	1
"ب. خسائر الممتلكات 27-32 15"	0
