"en_ar_DEEP"	"VerCoop"
"وفيما يتعلق بحالة حقوق الإنسان في جمهورية الكونغو الديمقراطية، أصر على أهمية العدالة والاحترام والمساءلة، فضلا عن الحكم الرشيد واحترام حقوق الإنسان، لمعالجة الأسباب الجذرية للصراعات وقال إن جمهورية الكونغو الديمقراطية وقد أحرزت جمهورية الكونغو بعض التقدم بشأن تلك القضايا في السنوات الأخيرة."	1
"\"ويؤكد مجلس الأمن من جديد أنه يجب على الدول الأعضاء أن تكفل امتثال أي تدابير تتخذها لمكافحة الإرهاب لميثاق الأمم المتحدة وجميع التزاماتها الأخرى بموجب القانون الدولي، ولا سيما القانون الدولي لحقوق الإنسان، والقانون الدولي للاجئين، والقانون الإنساني الدولي."	1
"13 - يشدد على ضرورة ضمان توجيه جميع الجهود الدولية نحو تعزيز بعثة الدعم الدولية بقيادة أفريقية في جمهورية أفريقيا الوسطى وتعبئة الموارد اللازمة لصالحها، لتمكينها من الاضطلاع بولايتها بفعالية وتمهيد الطريق أمام النشر المحتمل لعملية حفظ السلام التابعة للأمم المتحدة. ، وفقا للأحكام ذات الصلة من القرار 2127 (2013)."	1
"ويشجع مجلس الأمن، في هذا الصدد، جميع دول المنطقة على التوقيع على مدونة قواعد السلوك وتنفيذها في أقرب وقت ممكن، ويدعوها إلى اتخاذ المزيد من التدابير الفعالة على المستوى الوطني لمكافحة القرصنة والسطو المسلح في البحر في البحر الأبيض المتوسط. خليج غينيا."	1
"وكالة رويترز للأنباء الصحفية مريم قروني -- 19 كانون الثاني (يناير) 2012"	0
"فرنسا، ألمانيا، المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية"	0
"ويدين الوفد الكوبي بشدة تنفيذ الهجمات ضد المدنيين الفلسطينيين، فضلا عن الدمار العام الذي تسببه قوات الاحتلال الإسرائيلية في شمال قطاع غزة. كما ندعو إلى الوقف الفوري لتلك الهجمات والانسحاب العاجل لقوات الاحتلال."	0
"(أ) أن تصبح، على سبيل الاستعجال، طرفا في جميع الاتفاقيات والبروتوكولات الدولية ذات الصلة المتعلقة بالإرهاب، ولا سيما الاتفاقية الدولية لقمع تمويل الإرهاب لعام 1999، وأن تدعم جميع المبادرات الدولية المتخذة لتحقيق هذا الهدف، و والاستفادة الكاملة من مصادر المساعدة والتوجيه التي أصبحت متاحة الآن؛"	1
"ولا تزال معظم الدول بحاجة إلى إدراج الجرائم المنصوص عليها في الصكوك الدولية لمكافحة الإرهاب في قوانينها المحلية."	0
"10 - وفي 7 أيلول/سبتمبر، عقد الفريق العامل الرفيع المستوى المشترك بين حكومة تشاد والأمم المتحدة اجتماعه الثالث لتقييم الوضع على أرض الواقع فيما يتعلق بحماية المدنيين وتنفيذ التدابير التي اعتمدتها الحكومة لتنفيذ المهام. المنصوص عليها في الفقرة 2 من القرار 1923 (2010)."	0
"وعلاوة على ذلك، تم تحديد هذه المجالات كأولويات للعديد من كيانات الأمم المتحدة في خطة العمل للفترة 2005-2007."	0
"17 - ونعتقد أن الخطوات المذكورة أعلاه مجتمعة توفر الأساس لنهج استراتيجي لتعزيز قوى السلام في الصومال. ومن شأن هذا النهج أن يكمل التدابير التي اتخذها المجلس بالفعل لاحتواء الصراع."	0
"القرار 1910 (2010)، الفقرة التمهيدية السادسة عشرة."	0
"ولن ينطبق البرنامج على الأفراد الذين يعتبرون مجرمين دوليين أو إرهابيين، مثل أعضاء تنظيم القاعدة."	0
"وإلى جانب الاتفاقيات المواضيعية الاثنتي عشرة لمكافحة الإرهاب، وفي غياب تعريف متفق عليه عالميا للإرهاب، تمثل القائمة رمزا للتصميم الدولي وكتدبير عملي للتصدي للتحدي العالمي الذي يشكله تنظيم القاعدة للسلم والأمن الدوليين. وطالبان وشركائهم."	1
"تكاليف الإخلاء (12,589,164 ريال سعودي)"	0
"وكتعبير عن تصميم المجتمع الدولي على تقييد أنشطة تنظيم القاعدة، لعب نظام القرار 1267 دورا بارزا في مواصلة التركيز على ضرورة منع تدفق الأموال إلى الجماعات الإرهابية وتقييد حركة أعضائها."	1
"إن الميزانية التي اقترحتها لبعثة منظمة الأمم المتحدة في جمهورية الكونغو الديمقراطية للفترة الكاملة الممتدة على مدى اثني عشر شهراً من 1 تموز/يوليه 2005 إلى 30 حزيران/يونيه 2006، بما في ذلك الاحتياجات اللازمة لدعم الانتخابات وأفراد الشرطة المدنية الإضافيين الذين أذن بهم المجلس في قراره 1621 (2005)، قيد الإعداد حالياً، وسوف تقدم إلى الجمعية العامة لمراجعتها واتخاذ الإجراءات اللازمة قريباً."	1
"وعلى مدى العام الماضي، ونتيجة للعمليات العسكرية المكثفة ضد الجماعات المسلحة، زادت البعثة دعمها اللوجستي لقوات القوات المسلحة لجمهورية الكونغو الديمقراطية بنسبة 226 في المائة."	0
"14 - الحالة في سيراليون (27 تشرين الثاني/نوفمبر 1995؛ 16 تموز/يوليه 2009)."	0
