"en_es_TRANSFORMERS"	"VerCoop"
"Insta además al Secretario General a que trate de ampliar el papel y la contribución de la mujer en las operaciones de las Naciones Unidas sobre el terreno, especialmente entre los observadores militares, la policía civil, el personal de derechos humanos y el personal humanitario."	1
"La Operación también colaborará con el Facilitador para alentar a las partes a que convengan en un arreglo eficaz para el control de las armas almacenadas, de conformidad con la función de supervisión confiada a la ONUCI y a la fuerza Licorne en virtud del Acuerdo de Uagadugú."	1
"Los cuatro aviones de la MONUC con base en Goma fueron trasladados a Kigali y Gisenyi."	0
"Canal 1 de la radio argelina, periodista Samir Aqun, 30 de diciembre de 2011"	0
"En muchos de los casos, mujeres y hombres fueron secuestrados o desaparecidos, muchos sin dejar rastro alguno."	0
"Remoción de minas en apoyo de la demarcación"	0
"Se deben realizar esfuerzos desde el principio para asegurar la coordinación con los órganos encargados de hacer cumplir la ley y otras autoridades nacionales; elaborar marcos jurídicos nacionales apropiados; y mejorar la capacidad de los sistemas judicial y de aplicación de la ley."	1
"No obstante, la Comisión de Indemnización parece ser un ejemplo excepcional en el que todos los miembros del Consejo podrían llegar a un acuerdo y, posiblemente aún más importante, se estableció un mecanismo para asegurar fondos para el pago de la indemnización como resultado de la capacidad de las Naciones Unidas para controlar las exportaciones de petróleo del Iraq."	0
"Apoyar la creación de asociaciones de periodistas y el establecimiento de redes y promover la seguridad de las mujeres profesionales de los medios de comunicación y los medios de comunicación independientes dirigidos por asociaciones de mujeres; promover el fomento de la capacidad de las facultades de periodismo."	1
"Los funcionarios presentaron el punto de vista y las políticas del Gobierno con respecto al conflicto de Darfur."	1
"También presentó dos certificados del Instituto Gemológico de América, Inc., de fecha 5 de febrero de 1979 y 30 de julio de 1979, respectivamente, en los que se evaluaban los dos diamantes que constituían el elemento de valoración."	0
"Los soldados, que estaban armados con armas M16 y granadas propulsadas por fusiles, fueron disparados con armas automáticas pesadas desde el este, respondieron con fuego pesado, incluido el lanzamiento de varias granadas, y fueron reforzados por soldados de las F-FDTL durante todo el día."	0
"El Consejo de Seguridad expresa su grave preocupación por el hecho de que la continua inestabilidad y el creciente vacío de seguridad en la República Centroafricana sigan afectando negativamente a las operaciones de lucha contra el LRA y contribuyendo al fortalecimiento del LRA en el país."	0
"Confirmó que se había derribado un helicóptero ruso y que una Junta de Investigación de las Naciones Unidas, que había estado en el país la semana anterior, presentaría un informe a principios de noviembre."	0
"Con miras a armonizar la legislación nacional y dar fuerza vinculante a las resoluciones de las Naciones Unidas contra el terrorismo, el 15 de diciembre de 2010 CAERT acogió una reunión de expertos de los Estados miembros de la Unión Africana para examinar un proyecto de ley modelo sobre la lucha contra el terrorismo."	1
"Exhorto a todas las partes interesadas a que velen por que el plazo del 2 de enero de 2015 para que las FDLR concluyan su desarme voluntario siga siendo vinculante y no negociable."	1
":: Algunos miembros del Consejo de Seguridad pidieron a los Estados Miembros que aún no lo hubieran hecho que pasaran a ser partes en los convenios y protocolos negociados bajo los auspicios de las Naciones Unidas relativos a la lucha contra el terrorismo."	1
"La acusación se presentó a mediados de diciembre."	0
"En la declaración, el Presidente Abbas también expresó su pleno apoyo a las medidas adoptadas en las últimas semanas por el Gobierno del Líbano para prohibir el porte de armas fuera de los campamentos de refugiados palestinos, detener las transferencias ilegales de armas y personas y hacer valer su monopolio del uso de la fuerza y ejercer su control sobre todo su territorio."	1
"QUE SE HALLAN SOMETIDOS AL CONSEJO DE SEGURIDAD"	0
"El 19 de agosto de 2014 (Día Mundial de la Asistencia Humanitaria), el Reino Unido de Gran Bretaña e Irlanda del Norte, en su calidad de Presidente del Consejo de Seguridad, celebrará una sesión pública del Consejo, en formato informativo, sobre la protección del personal humanitario, en relación con el tema del programa relativo a la protección de los civiles en los conflictos armados."	1
":: Informes del Secretario General: sobre la seguridad del personal humanitario y la protección del personal de las Naciones Unidas (A/68/489), sobre la protección de los civiles en los conflictos armados (por ejemplo, S/2013/689) e informes pertinentes sobre los mandatos del Consejo de Seguridad (por ejemplo, el informe del Secretario General sobre Somalia (S/2014/140))."	1
"465. En el comunicado conjunto emitido por el Gobierno y las Naciones Unidas durante la visita del Secretario General el 3 de julio de 2004, sobre la situación en Darfur, el Gobierno del Sudán se comprometió a adoptar medidas concretas para poner fin a la impunidad de las violaciones de los derechos humanos en la región."	1
"En julio de 2009 se celebrará un seminario para los Estados Miembros de la Comunidad del Caribe sobre la redacción de respuestas a los tres comités del Consejo de Seguridad que se ocupan de la lucha contra el terrorismo."	0
"a Reclamaciones por pérdidas tanto de MPA como de \"C6\"."	0
"El Consejo de Seguridad expresa su reconocimiento a los países participantes en la Misión de Estabilización de las Naciones Unidas en Haití (MINUSTAH), y espera que los países que se han comprometido a aportar contingentes y policía civil hagan todo lo posible por acelerar el pronto despliegue de su personal."	1
"De hecho, el Fondo Fiduciario fue establecido por el Estatuto de Roma como la encarnación del compromiso de los Estados partes con la función de justicia restaurativa del sistema, apoyando las actividades que abordan el daño resultante de los crímenes de la competencia de la Corte."	1
"VII. Oro y casiterita en Kivu del Sur"	0
"La inflación en el primer trimestre de 2007 fue de sólo el 1,5%."	0
"En la 5764a sesión del Consejo de Seguridad, celebrada el 22 de octubre de 2007, en relación con el examen por el Consejo del tema titulado \"Amenazas a la paz y la seguridad internacionales causadas por actos terroristas\", el Presidente del Consejo de Seguridad formuló la siguiente declaración en nombre del Consejo:"	1
"En resumen, aunque los ataques de las milicias contra civiles no tuvieron lugar a la escala masiva o sistemática observada en los meses anteriores al comunicado conjunto, estos ataques han continuado y se han intensificado últimamente."	0
"La recuperación de estos depósitos depende de la obtención de un permiso para exportar la planta, los vehículos y el equipo pertinentes."	0
"Estamos razonablemente seguros de que estos grupos no podrán socavar el proceso electoral a nivel nacional."	0
"El Gobierno del Sr. Siniora defiende claramente los valores democráticos."	0
"2. La situación entre Eritrea y Etiopía"	0
"Las partes en el proceso de paz aún no han previsto los arreglos de liberación y los programas de reintegración que habrían permitido a los niños de esas fuerzas ejercer sus derechos a medidas de recuperación y reintegración."	1
"46. La situación en Myanmar (15 de septiembre de 2006; 13 de julio de 2009)."	0
"a) Hubo un estado de caos en el lugar del crimen no sólo durante las primeras horas posteriores a la explosión, durante las cuales se hizo gran hincapié en la extinción del fuego, la salvación de los heridos y la búsqueda de los desaparecidos, sino lamentablemente e innecesariamente durante mucho más tiempo."	0
"El Consejo alienta a los Estados vecinos a que cooperen con el Equipo de Tareas Regional de la Unión Africana a fin de poner fin a la amenaza del Ejército de Resistencia del Señor."	1
"Los hombres que estaban en confinamiento en Kailek fueron llamados y fusilados delante de todos o, alternativamente, llevados y fusilados."	0
"No se conoce la identidad del autor o autores;"	0
"c) La República de Chipre para su Ministerio de Comunicaciones y Obras Públicas: 60.581 dólares de los EE.UU.;"	0
"118. La Comisión recomienda que se realicen nuevas investigaciones para determinar cuáles de los siguientes hombres del Mayor Reinado estaban presentes en Fatu Ahi: Moisés Ramos, Plácido Ribeiro Gonçalves, Deolindo Barros, António Savio, Filomeno Soares Menezes, Francisco de Augusto, Gilson José António da Silva, Joaninho Maria Guterres, Joaquim Barreto, José Gomes, Natalino Borges Pereira, André da Costa Pinto Martinho Almeida, Albilio da Costa de Jesus, Francisco Ximenes Alves, Filsberto Garcia, Darío da Silva Leong, Nelson Galucho y Nixon Galucho."	1
